container_id,cell_specimen_id,n_states,mean_leverage,role_flexibility,leverage_range,mean_activity,activity_flexibility
803516615,1086639488,2,0.12578628613017254,0.007585680109051725,0.17419161987939288,0.00076640379847955,0.050822673872043346
803516615,1086639687,2,0.7421393047757676,0.012109513548747012,0.22008646981354407,0.0016295704990625,0.0020985902663274623
803516615,1086640097,2,0.5931954841616414,0.019031667416247795,0.2759106189783046,0.0002003436857194,3.3774530850886665e-05
803516615,1086640149,2,0.23585334788937407,0.046233606659679974,0.4300400291120815,9.643049088477343e-05,1.313227176702519e-05
803516615,1086640376,2,0.07257009426769245,0.004801794959647066,0.1385899701947737,0.00031611027225151683,0.008284775539415725
803516615,1086640784,2,0.5057249428155541,0.00960142229816818,0.19597369515491797,0.0028538956539704997,0.004185344236447972
803517529,1086491458,2,0.6146491782553729,0.002121994125201178,0.09213021491782547,0.00699051958508785,0.011155376861575708
803517529,1086491536,2,0.6345785129338359,0.023619630400599514,0.30737358637722606,0.01825691480189555,0.0026891700061322443
803517529,1086491612,2,0.46885967762901337,0.01983427186767186,0.28166839984401415,0.00675221718847745,0.02400576233434876
803517529,1086492025,3,0.941631658018035,0.001651940146041625,0.0987098661120498,0.027407697712381635,0.0043357272454108975
803517529,1086492153,3,0.26410627099608236,0.010699474725088358,0.2332716272349648,0.0024385702175398,0.002632473742613179
803517529,1086492265,2,0.5856172114863644,0.01663701631212835,0.25796911685027996,0.005530145252123451,0.013305395425837885
803517529,1086492383,3,0.7486458114049972,0.02675937726500539,0.3992911323821565,0.014804175744454034,0.0084538515631903
803517529,1086492516,2,0.7319397504224621,0.0074877155759364615,0.17306317431431173,0.01710595050826665,9.61574881388843e-05
803517529,1086492616,2,0.7467830052374933,0.04192158257525866,0.4094952140148095,0.0196117842569947,0.0006105236764633495
803517529,1086492747,2,0.6109242369514177,4.00992925047646e-05,0.012664800433447754,0.00456520356237885,0.003266080182094814
803517529,1086493052,2,0.14544202636806935,0.0021053877297337637,0.0917690084883511,0.0015025445609353001,0.00021831837030371706
803517529,1086493116,2,0.06976927939317315,0.0026948699197354574,0.10382427307206071,0.00107049985672345,9.09754904525417e-05
803517529,1086493197,3,0.4021143517437413,0.059672841643260255,0.5981765402175752,0.0035089035518466997,0.05327799172443732
803517529,1086493426,2,0.8045760339534045,0.02219021044975518,0.29792757811089043,0.023379002232104498,0.005394765868212033
803517529,1086493467,2,0.9498035940039733,0.0007418662798484147,0.05447444464511464,0.0128513500094413,0.002023334278031879
803517529,1086493544,2,0.713800343146108,0.019822244666904822,0.2815829871771718,0.00958873843774195,0.007334173098257446
803517529,1086493631,2,0.27933673469387754,0.04869227665556019,0.4413265306122449,0.00342646287754175,0.0012334996792070215
803517529,1086493746,2,0.43621320209499725,0.0009364185813749608,0.061201914394076296,0.005279473145492351,0.024176543080496233
803517529,1086493806,3,0.3230861619209433,0.08960493363344012,0.6984603575943652,0.0028418815151476998,0.05865171625500153
803517529,1086493937,2,0.48777541990247425,0.0051781111189003635,0.14391818674372414,0.0035587636521085503,0.011980798910282864
803517529,1086493989,2,0.4600754018421528,0.026116503789104052,0.32321202817410155,0.00433787284418935,0.0010139514485017138
803517529,1086494073,2,0.48085109840114393,0.0019915341956039884,0.08925321721045104,0.00228726502973585,0.0008682877640599626
803517529,1086494165,3,0.5937307198399342,0.052049309956523376,0.5519841046164253,0.007721309472496233,0.02615903333360727
803517529,1086494347,2,0.25290992615974295,0.0031368144376301642,0.11201454258497268,0.0028146226541139,0.0068015308194336425
803517529,1086494462,3,0.5246485522792623,0.09399240680004343,0.6800839804948527,0.006962624068061433,0.0041275101258308
803517529,1086494601,2,0.7566033050388297,0.024684654748145587,0.3142270182409246,0.02074178913608185,0.006687869147776575
803517529,1086494686,3,0.46400287469702944,0.06714896726752828,0.61573473874077,0.007373402671267533,0.021817703061281973
803517529,1086494806,3,0.354227754457851,0.0009462880645294639,0.07534806380700071,0.0169929657131433,0.016011129140037033
803517529,1086495015,3,0.7947086421514099,0.019398103712525445,0.32410958013778757,0.007721326857184334,0.0726518905233679
803517529,1086495100,3,0.3223621194151523,0.00330481463683255,0.1250915957386844,0.008383342064917034,0.003282083543452047
803517529,1086495392,3,0.887551827562658,0.0003600678135491794,0.04623471055746564,0.05798520396153126,0.00047894097086934436
803517529,1086495492,2,0.25476894579487847,0.05404506833470034,0.4649519043286105,0.0054538022959604,0.09161874393124617
803517529,1086495640,2,0.6402045331406899,0.0037360089640205603,0.12224580097525739,0.00344506569672375,0.0014737514708055735
803517529,1086495683,2,0.23025781108903734,0.05185038252218343,0.4554135813617483,0.00183187532820735,0.012616661176798088
803517529,1086495731,3,0.4425976551490896,0.08932332220328194,0.7179203539823009,0.008839137541751032,0.032268514124260024
803517529,1086496186,3,0.7448397232744628,0.03010574208485781,0.418338876049828,0.0073991879665602665,0.015163980778441563
