subject,_abs_run
619293,0.1210989774654917
619296,0.2325075483604614
620333,0.0153093699428817
620334,0.0700437735225788
625545,0.39670582210439
625554,0.1831739714709211
625555,0.2219540784974054
630506,0.3562734839472801
631510,0.0672766278040853
631570,0.2082705787009075
633229,0.2413007922681118
637484,0.0755371484754881
