subject,_abs_time
619293,0.0069854094669568
619296,0.076126699658867
620333,0.0062327690362378
620334,0.0165006666018228
625545,0.0284013709575667
625554,0.0246067288502846
625555,0.0033812855005021
630506,0.0344511242973141
631510,0.0304785538978725
631570,0.0024323044169157
633229,0.034452983184759
637484,0.0275971592176402
