subject,state0_fraction
619293,0.49921875000000004
619296,0.5006770833333334
620333,0.4972916666666667
620334,0.5036458333333333
625545,0.49604166666666666
625554,0.4988020833333333
625555,0.49875
630506,0.49552083333333335
631510,0.49937499999999996
631570,0.4948958333333333
633229,0.49755208333333334
637484,0.4947395833333333
