graph_seed,regime,noise_seed,lif_bias,hh_bias,lif_rate_hz,hh_rate_hz,absolute_rate_difference_hz,absolute_log_rate_ratio
92001,sparse_drive,8501,1.3,9.5,55.896484375,68.44921112060547,12.552726745605469,0.2022629881080501
92001,sparse_drive,8501,1.35,9.5,58.832027435302734,68.44921112060547,9.617183685302734,0.1511671954679701
92001,sparse_drive,8501,1.4,9.5,61.652339935302734,68.44921112060547,6.796871185302734,0.1044200293754051
92001,sparse_drive,8501,1.45,9.5,64.47069549560547,68.44921112060547,3.978515625,0.0597912200863477
92001,sparse_drive,8501,1.5,9.5,67.24217987060547,68.44921112060547,1.20703125,0.0177651135347995
92001,sparse_drive,8501,1.55,9.5,69.95311737060547,68.44921112060547,1.50390625,0.021701876016764
92001,sparse_drive,8501,1.6,9.5,72.60936737060547,68.44921112060547,4.16015625,0.0589183280488607
92001,sparse_drive,8501,1.65,9.5,75.22655487060547,68.44921112060547,6.77734375,0.0942808291073796
92001,sparse_drive,8501,1.7,9.5,77.83592987060547,68.44921112060547,9.38671875,0.1283351793759984
92001,sparse_drive,8501,1.75,9.5,80.34764862060547,68.44921112060547,11.8984375,0.1600547473207384
92001,sparse_drive,8501,1.8,9.5,82.80272674560547,68.44921112060547,14.353515625,0.1901160557312532
92001,sparse_drive,8501,1.85,9.5,85.228515625,68.44921112060547,16.77930450439453,0.2189567988434786
92001,sparse_drive,8501,1.9,9.5,87.6328125,68.44921112060547,19.18360137939453,0.2467440763606218
92001,sparse_drive,8501,1.95,9.5,90.03515625,68.44921112060547,21.58594512939453,0.273758382108686
92001,sparse_drive,8501,2.0,9.5,92.427734375,68.44921112060547,23.97852325439453,0.2999565328044474
92001,sparse_drive,8502,1.0,9.5,36.724605560302734,68.40819549560547,31.68358993530273,0.6207871292853061
92001,sparse_drive,8502,1.05,9.5,40.140621185302734,68.40819549560547,28.26757431030273,0.5320764177003867
92001,sparse_drive,8502,1.1,9.5,43.48828125,68.40819549560547,24.91991424560547,0.4521650448254228
92001,sparse_drive,8502,1.15,9.5,46.720703125,68.40819549560547,21.68749237060547,0.3806279008125501
92001,sparse_drive,8502,1.2,9.5,49.849609375,68.40819549560547,18.55858612060547,0.315938695639563
92001,sparse_drive,8502,1.25,9.5,52.912109375,68.40819549560547,15.496086120605469,0.2564330141548196
92001,sparse_drive,8502,1.3,9.5,55.90234375,68.40819549560547,12.505851745605469,0.2015598378453047
92001,sparse_drive,8502,1.35,9.5,58.832027435302734,68.40819549560547,9.576168060302734,0.1505686779965394
92001,sparse_drive,8502,1.4,9.5,61.652339935302734,68.40819549560547,6.755855560302734,0.1038215119039744
92001,sparse_drive,8502,1.45,9.5,64.46874237060547,68.40819549560547,3.939453125,0.0592229509268565
92001,sparse_drive,8502,1.5,9.5,67.24608612060547,68.40819549560547,1.162109375,0.017108591752862
92001,sparse_drive,8502,1.55,9.5,69.94139862060547,68.40819549560547,1.533203125,0.0221330957186222
92001,sparse_drive,8502,1.6,9.5,72.61913299560547,68.40819549560547,4.2109375,0.0596511469122482
92001,sparse_drive,8502,1.65,9.5,75.22850799560547,68.40819549560547,6.8203125,0.094905275013779
92001,sparse_drive,8502,1.7,9.5,77.83983612060547,68.40819549560547,9.431640625,0.1289838168898358
92001,sparse_drive,8502,1.75,9.5,80.35350799560547,68.40819549560547,11.9453125,0.1607260967733161
92001,sparse_drive,8502,1.8,9.5,82.80272674560547,68.40819549560547,14.39453125,0.1907145732026839
92001,sparse_drive,8502,1.85,9.5,85.220703125,68.40819549560547,16.81250762939453,0.2194637542197215
92001,sparse_drive,8502,1.9,9.5,87.61328125,68.40819549560547,19.20508575439453,0.2471199470958019
92001,sparse_drive,8502,1.95,9.5,90.0390625,68.40819549560547,21.63086700439453,0.2744002363370607
92001,sparse_drive,8502,2.0,9.5,92.435546875,68.40819549560547,24.02735137939453,0.3006394808549956
92002,transition_mid,8501,1.0,9.5,35.681636810302734,68.32616424560547,32.644527435302734,0.6483204461485492
92002,transition_mid,8501,1.05,9.5,39.076168060302734,68.32616424560547,29.24999618530273,0.5576866654277796
92002,transition_mid,8501,1.1,9.5,42.47265625,68.32616424560547,25.85350799560547,0.4745430945761418
92002,transition_mid,8501,1.15,9.5,45.52734375,68.32616424560547,22.79882049560547,0.4052480892513886
92002,transition_mid,8501,1.2,9.5,48.6953125,68.32616424560547,19.63085174560547,0.3381210167800473
92002,transition_mid,8501,1.25,9.5,51.6328125,68.32616424560547,16.69335174560547,0.2796630183219812
92002,transition_mid,8501,1.3,9.5,54.703125,68.32616424560547,13.623039245605469,0.2220080518221512
92002,transition_mid,8501,1.35,9.5,57.478511810302734,68.32616424560547,10.847652435302734,0.1726058304485005
