graph_seed,graph_id,coupling,noise_sigma,method_label,rhythm_score,mean_rate_hz,dominant_frequency_hz,silent_fraction,synchrony_proxy,spectral_concentration,spectral_entropy,n_noise
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,0.8,A_sparse,0.364341514185071,20.62841598192851,69.54166666666667,0.0,0.8834520503878593,0.70317925264438,0.2823585203538338,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,0.8,shared_random,0.22735137057801083,20.275307337443035,69.52083333333333,0.0,0.6656442706783613,0.6028032191097736,0.38282849329213303,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,0.8,spectral,0.3374082415054242,20.693438688913982,69.54166666666667,0.0,0.9821987599134445,0.6384701877832413,0.31358500445882476,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,A_mid,0.269590126350522,20.643715063730877,69.6875,0.0,0.8668851008017858,0.5714624946316084,0.3477084332456191,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,A_pool,0.3857796515027682,20.67992965380351,69.54166666666667,0.0,0.945533442000548,0.7069707053403059,0.2722247087707122,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,A_shared,0.4352833144366741,20.707436243693035,69.5,0.0,0.9198154533902804,0.7761609380443891,0.23631840509672955,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,A_sparse,0.33016238361597056,20.647377411524456,69.54166666666667,0.0,0.8649426947037379,0.661416944116354,0.3065694260100523,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,shared_random,0.20272094632188475,20.291257858276367,69.54166666666667,0.0,0.6470086698730787,0.5576013227303823,0.40272224073608714,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.0,spectral,0.34936637928088504,20.707517464955647,69.5625,0.0,0.9708685452739397,0.6630860728522142,0.3072916766007741,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,A_mid,0.2941318675875663,20.66747824350993,69.72916666666667,0.0,0.8586274161934853,0.6136985259751478,0.3296027506391207,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,A_pool,0.348306592553854,20.69832142194112,69.54166666666667,0.0,0.9257935136556625,0.6721930280327797,0.30170146810511744,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,A_shared,0.42813098678986233,20.717283248901367,69.52083333333333,0.0,0.905186136563619,0.7665755512813727,0.23632498830556867,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,A_sparse,0.2797656320035457,20.65779407819112,69.60416666666667,0.0,0.8553448021411896,0.5768285344044367,0.3288849933693806,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,shared_random,0.19311082145820058,20.297605514526367,69.52083333333333,0.0,0.634024533132712,0.5571324105064074,0.41015480148295563,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.03875,1.2,spectral,0.3515237228324016,20.723549365997314,69.58333333333333,0.0,0.9512161711851755,0.6590371032555898,0.29766168072819704,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,A_mid,0.3244332627703746,20.99291793505351,69.66666666666667,0.0,0.8815602287650108,0.646848330895106,0.3153945114463567,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,A_pool,0.32833396767576534,21.052895466486614,69.64583333333333,0.0,0.9271123881141344,0.6425790078938007,0.3161365098009507,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,A_shared,0.3497766175617774,21.04679210980733,69.5625,0.0,0.9277520899971327,0.6560285314917564,0.2960429179171721,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,A_sparse,0.35198611579835415,20.95637782414754,69.52083333333333,0.0,0.9113223577539126,0.6695466103653113,0.2929384093731641,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,shared_random,0.13305144229282934,20.621824264526367,69.83333333333333,0.0,0.626202734808127,0.4419131589432557,0.4722497562567393,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,0.8,spectral,0.37226333903769654,21.045896768569946,69.52083333333333,0.0,0.9782590990265211,0.6772384022672971,0.28668569276730216,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,A_mid,0.2951727615048488,20.996824343999226,69.625,0.0,0.8747822865843773,0.6145759684344133,0.3326469225188096,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,A_pool,0.28601544195165235,21.064289093017578,69.64583333333333,0.0,0.9151168763637543,0.5683655130366484,0.3360420875251293,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,A_shared,0.34251390894254047,21.062418063481648,69.58333333333333,0.0,0.9094234878818194,0.6504805373648802,0.29932219783465064,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,A_sparse,0.3658472669000427,20.965980847676594,69.52083333333333,0.0,0.9073827564716339,0.6867618598043919,0.28082884786029655,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,shared_random,0.13429408303151524,20.615395228068035,69.6875,0.0,0.6384696240226427,0.43401845047871274,0.45615247016151744,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.0,spectral,0.3790498624245326,21.054441531499226,69.54166666666667,0.0,0.9666755795478821,0.6936792756120364,0.2857509218156337,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,A_mid,0.277615745862325,21.004880746205647,69.60416666666667,0.0,0.8608058169484138,0.596334575364987,0.3460289581368367,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,A_pool,0.3204636688654621,21.07307736078898,69.625,0.0,0.9093211020032564,0.6348366116484007,0.3189888391643762,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,A_shared,0.30018886178731913,21.07291579246521,69.54166666666667,0.0,0.8993057583769163,0.5964342318475246,0.322101350252827,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,A_sparse,0.29785809231301147,21.006589968999226,69.625,0.0,0.8812986984848976,0.6081652815143267,0.3297305051237344,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,shared_random,0.13610001498212412,20.6360658009847,69.72916666666667,0.0,0.6166933725277582,0.4486260587970416,0.4659211424489816,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.0425,1.2,spectral,0.30663820231954253,21.07169389724731,69.60416666666667,0.0,0.9444072718421618,0.6105298722783724,0.3316443090637525,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,A_mid,0.25122731116910774,21.362140655517578,69.89583333333333,0.0,0.8681284685929617,0.5473789076010386,0.36036103901763755,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,A_pool,0.30042159091681236,21.374184767405193,69.58333333333333,0.0,0.948372945189476,0.5942765660583973,0.341563044115901,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,A_shared,0.31752665899693966,21.408528010050457,69.54166666666667,0.0,0.9139245351155599,0.6131586581468582,0.31264044344425196,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,A_sparse,0.32269074457387126,21.298339366912842,69.625,0.0,0.89911138266325,0.6440007276833057,0.31502981049319106,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,shared_random,0.15362654315928614,21.01301924387614,69.95833333333333,0.0,0.6215642516811689,0.49890771384040516,0.453964048375686,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,0.8,spectral,0.34751223772764206,21.3872872988383,69.5625,0.0,0.9658452545603117,0.6560028033951918,0.31054185641308624,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,A_mid,0.29580813956757385,21.364500522613525,69.875,0.0,0.8621813679734865,0.6198151956001917,0.33085208820799983,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,A_pool,0.3228406757116317,21.378660678863525,69.5625,0.0,0.9441930751005808,0.6384449203809103,0.32965942037602264,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,A_shared,0.27183203088740504,21.42691977818807,69.75,0.0,0.8902498955527941,0.5595271475613117,0.3424062306682269,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,A_sparse,0.3076468147337436,21.3335763613383,69.79166666666667,0.0,0.8720146268606186,0.6263463099797567,0.3164178362737099,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,shared_random,0.17032236202309525,21.022540887196858,69.97916666666667,0.0,0.6104364469647408,0.5427141189575195,0.4361835966507594,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.0,spectral,0.2859173230826854,21.406899452209473,69.5625,0.0,0.9566611051559448,0.5733370073139668,0.3494226951152086,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,A_mid,0.2761635705828666,21.379393736521404,69.95833333333333,0.0,0.854084293047587,0.5956353855629762,0.3425527010113001,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,A_pool,0.31360250649352867,21.391682306925457,69.60416666666667,0.0,0.931093672911326,0.6266401323179404,0.3330337728063265,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,A_shared,0.26293988277514774,21.4466134707133,69.75,0.0,0.8819430520137151,0.5422060315807661,0.3426704717179139,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,A_sparse,0.27764348002771533,21.34806235631307,69.75,0.0,0.8700679043928782,0.5746876448392868,0.33172957785427565,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,shared_random,0.1835677842609584,21.033283074696858,70.0,0.0,0.6004407082994779,0.5782994118829569,0.42397789657115936,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.04625,1.2,spectral,0.277402186455826,21.41349188486735,69.60416666666667,0.0,0.9467577934265137,0.5532391381760439,0.3467460299531619,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,A_mid,0.2581245365242163,21.655027548472088,69.85416666666667,0.0,0.8566938589016596,0.5566823941965898,0.3554308818032344,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,A_pool,0.29637294262647623,21.69889195760091,69.72916666666667,0.0,0.9479519004623095,0.5907228241364161,0.33643848573168117,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,A_shared,0.3221453676621119,21.728514353434246,69.625,0.0,0.9289944991469383,0.6317350541551908,0.31804103528459865,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,A_sparse,0.30339688497285044,21.620848496754963,69.625,0.0,0.9098665043711662,0.6116925068199635,0.3304968898495038,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,shared_random,0.20417115511372683,21.37548828125,70.0,0.0,0.6014381075898806,0.6146651823073626,0.4073162650068601,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,0.8,spectral,0.2242367000629504,21.74006986618042,69.72916666666667,0.0,0.950944242378076,0.48723626385132474,0.3928747617950042,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,A_mid,0.26584936492145056,21.67683696746826,69.9375,0.0,0.844317615032196,0.5776224204649528,0.3508482842395703,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,A_pool,0.28171023540198803,21.70401922861735,69.72916666666667,0.0,0.9376312618454298,0.5747394077479839,0.3472314551472664,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,A_shared,0.2864270464827617,21.74552313486735,69.75,0.0,0.9096804335713387,0.5763978051642576,0.3365728985518217,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,A_sparse,0.30441111947099364,21.64249547322591,69.79166666666667,0.0,0.8857908075054487,0.6057108789682388,0.31815211785336334,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,shared_random,0.20787631301209328,21.378661314646404,70.0,0.0,0.6000332956512769,0.6206511929631233,0.3983716629445553,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.0,spectral,0.2565391538664698,21.739744822184246,69.70833333333333,0.0,0.9518950333197912,0.5380009847382704,0.37157653644680977,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,A_mid,0.28990210934231675,21.678139368693035,69.89583333333333,0.0,0.8380236327648163,0.6193531105915705,0.32970369172592956,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,A_pool,0.25959083003302413,21.70719273885091,69.77083333333333,0.0,0.9329548130432764,0.5394618051747481,0.3584633519252141,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,A_shared,0.30742411812146503,21.766926129659016,69.70833333333333,0.0,0.8968797251582146,0.6132702951629957,0.320666154846549,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,A_sparse,0.2610624271134535,21.65250523885091,69.8125,0.0,0.8826885794599851,0.5563663629194101,0.34897693060338497,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,shared_random,0.1839617979712784,21.387939135233562,70.0,0.0,0.5815532729029655,0.5857189781963825,0.4289786232014497,24
93003,scale_free-N256-p005-seed93003-sha256:234d7bf6ac0d51fcfd36f56ea32e89c4bb71b469da7a8b37011291c6a2093fb2,0.05,1.2,spectral,0.25749392310778296,21.740395704905193,69.70833333333333,0.0,0.9458761339386305,0.5387477874755859,0.3717677090317011,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,A_mid,0.4585417192429304,20.315590461095173,69.52083333333333,0.0,0.994995079934597,0.7757241390645504,0.22944590325156844,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,A_pool,0.3899226418385903,20.368569056193035,69.52083333333333,0.0,0.9804264729221662,0.6881240407625834,0.26497881797452766,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,A_shared,0.42813211120665073,20.2957337697347,69.5,0.0,0.9865997085968653,0.7398000831405321,0.24492531083524224,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,A_sparse,0.4139130264520645,20.26814579963684,69.4375,0.0,0.998219000796477,0.7102804382642111,0.25217857584357256,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,shared_random,0.2288791661461194,19.819985071818035,69.5,0.0,0.621457576751709,0.6457654386758804,0.3743517721692721,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,0.8,spectral,0.3535150686899821,20.329018195470173,69.45833333333333,0.0,1.0527250866095226,0.6328861738244692,0.29760330418745673,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,A_mid,0.478173836444815,20.3189271291097,69.52083333333333,0.0,0.975717343389988,0.8018793438871702,0.21340506710112092,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,A_pool,0.42357042742272216,20.370766242345173,69.5,0.0,0.9765234564741453,0.7365822903811932,0.24776807613670823,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,A_shared,0.4104585498571396,20.305418014526367,69.47916666666667,0.0,0.9567081357041994,0.7240688788394133,0.24915596470236775,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,A_sparse,0.4556117511043946,20.292234420776367,69.5,0.0,0.9733341609438261,0.7766157860557238,0.22487852349877355,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,shared_random,0.239535115348796,19.8301575978597,69.5,0.0,0.6171476170420647,0.6664916649460793,0.3632763437926769,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.0,spectral,0.4221139084547758,20.3433411916097,69.45833333333333,0.0,1.029167282084624,0.7150438105066618,0.25378082382182277,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,A_mid,0.4183441673715909,20.334145228068035,69.54166666666667,0.0,0.9520532016952833,0.737752174337705,0.2506722385684649,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,A_pool,0.402851536249121,20.383787155151367,69.5,0.0,0.9606237014134725,0.7255133353173733,0.26073153316974634,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,A_shared,0.367355652153492,20.32324020067851,69.5625,0.0,0.9312203576167425,0.6773313793043295,0.2783062029629945,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,A_sparse,0.43580018791059655,20.30785934130351,69.5,0.0,0.950449580947558,0.7573180596033732,0.2347254157066345,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,shared_random,0.20154284577195838,19.855955123901367,69.5625,0.0,0.5980760330955187,0.5926199915508429,0.40105342864990234,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.035,1.2,spectral,0.364960581685106,20.359047571818035,69.52083333333333,0.0,0.9959034820397695,0.6489286695917448,0.2810081280767917,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,A_mid,0.272331482420365,20.692949930826824,69.625,0.0,0.9376556252439817,0.5519660972058773,0.3461674265563488,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,A_pool,0.36874057725071907,20.7249329884847,69.5,0.0,0.9871187508106232,0.6583330084880193,0.2778417374938726,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,A_shared,0.32742113340646023,20.674151341120403,69.60416666666667,0.0,0.9441161503394445,0.6175429373979568,0.3032052417596181,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,A_sparse,0.40735212589303654,20.651772101720173,69.54166666666667,0.0,0.9548800140619278,0.7165067556003729,0.25407618253181374,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,shared_random,0.14566134816656506,20.227455774943035,69.64583333333333,0.0,0.6144792810082436,0.46806391949454945,0.4564274065196514,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,0.8,spectral,0.423623022933801,20.725014130274456,69.52083333333333,0.0,1.0109369133909543,0.7227012428144614,0.2520636655390262,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,A_mid,0.3025820528467496,20.69262496630351,69.66666666666667,0.0,0.9335384021202723,0.5988085021575292,0.3258263443907102,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,A_pool,0.3405590107043584,20.73779074350993,69.66666666666667,0.0,0.9602187350392342,0.6270148083567619,0.29551162570714945,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,A_shared,0.31294540688395495,20.685544570287068,69.60416666666667,0.0,0.9256507034103075,0.6107331241170565,0.3153581582009792,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,A_sparse,0.37278082594275475,20.6719544728597,69.66666666666667,0.0,0.9432405705253283,0.6780155052741369,0.2799734957516193,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,shared_random,0.14839247893542049,20.2220033009847,69.58333333333333,0.0,0.6064529443780581,0.482428918282191,0.45054755359888077,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.0,spectral,0.35795543529093266,20.738685925801594,69.54166666666667,0.0,0.9919828002651533,0.6488655544817448,0.29391643280784285,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.2,A_mid,0.30767662636935705,20.723793506622314,69.79166666666667,0.0,0.9105943441390991,0.6150088272988796,0.32324648710588616,24
93004,scale_free-N256-p005-seed93004-sha256:a6849cc129179b1935da786a7c43b504b4430f7301b5482a22b960610ee37bf2,0.03875,1.2,A_pool,0.38217647932469845,20.734535535176594,69.54166666666667,0.0,0.9548884456356367,0.6869201598068079,0.27152149938046927,24
