graph,task,coupling,method,score,normalized_score,mask_id
formal-03,nonlinear_integration,0.035,spectral,0.90234375,0.8046875,c11e1089c73e018a2caa
formal-03,nonlinear_integration,0.035,input_energy_degree,0.984375,0.96875,559d5e2b64d475f63594
formal-03,nonlinear_integration,0.035,input_quota_random,0.9609375,0.921875,fab839da6a3da713d186
formal-03,nonlinear_integration,0.035,unselected_random_00,0.970703125,0.94140625,1b7fc3c1a22b9df880a1
formal-03,nonlinear_integration,0.035,unselected_random_01,0.97265625,0.9453125,f9d056cc62dc788789cd
formal-03,nonlinear_integration,0.035,unselected_random_02,0.962890625,0.92578125,64e7bcd5ae7575b70f2f
formal-03,nonlinear_integration,0.035,unselected_random_03,0.939453125,0.87890625,ae2c03e113e3679fe546
formal-03,nonlinear_integration,0.035,unselected_random_04,0.9453125,0.890625,830e33d70f538a8ab6a4
formal-03,nonlinear_integration,0.035,unselected_random_05,0.98828125,0.9765625,5bb59071d49138a44c51
formal-03,nonlinear_integration,0.035,unselected_random_06,0.927734375,0.85546875,cce00ffb74a110995616
formal-03,nonlinear_integration,0.035,unselected_random_07,0.962890625,0.92578125,66cb3c5b3f51bb09bd44
formal-03,nonlinear_integration,0.035,group_matched_random_00,0.96875,0.9375,95626d69c2e205e86708
formal-03,nonlinear_integration,0.035,group_matched_random_01,0.9765625,0.953125,5ea97a72c6c407c94665
formal-03,nonlinear_integration,0.035,group_matched_random_02,0.966796875,0.93359375,9aed4f853b96cde3695d
formal-03,nonlinear_integration,0.035,group_matched_random_03,0.9453125,0.890625,524b9c07bbd8c49253ac
formal-03,nonlinear_integration,0.05,random_search,0.998046875,0.99609375,0b13f4e711b480ea5f23
formal-03,nonlinear_integration,0.05,local_search,0.998046875,0.99609375,5c01708eba82bdf99da0
formal-03,nonlinear_integration,0.05,population_search,0.998046875,0.99609375,9ca71a0cb78fa0a22b22
formal-03,nonlinear_integration,0.05,specialist_pool_0.035,0.994140625,0.98828125,2b9b4166506c7168a423
formal-03,nonlinear_integration,0.05,specialist_pool_0.05,1.0,1.0,10e449c5e9a01ae59790
formal-03,nonlinear_integration,0.05,high_degree,0.947265625,0.89453125,566773c5c4eb9342615f
formal-03,nonlinear_integration,0.05,spectral,0.951171875,0.90234375,c11e1089c73e018a2caa
formal-03,nonlinear_integration,0.05,input_energy_degree,0.98828125,0.9765625,559d5e2b64d475f63594
formal-03,nonlinear_integration,0.05,input_quota_random,0.990234375,0.98046875,fab839da6a3da713d186
formal-03,nonlinear_integration,0.05,unselected_random_00,0.98828125,0.9765625,1b7fc3c1a22b9df880a1
formal-03,nonlinear_integration,0.05,unselected_random_01,0.99609375,0.9921875,f9d056cc62dc788789cd
formal-03,nonlinear_integration,0.05,unselected_random_02,0.98046875,0.9609375,64e7bcd5ae7575b70f2f
formal-03,nonlinear_integration,0.05,unselected_random_03,0.98828125,0.9765625,ae2c03e113e3679fe546
formal-03,nonlinear_integration,0.05,unselected_random_04,0.98828125,0.9765625,830e33d70f538a8ab6a4
formal-03,nonlinear_integration,0.05,unselected_random_05,0.994140625,0.98828125,5bb59071d49138a44c51
formal-03,nonlinear_integration,0.05,unselected_random_06,0.978515625,0.95703125,cce00ffb74a110995616
formal-03,nonlinear_integration,0.05,unselected_random_07,1.0,1.0,66cb3c5b3f51bb09bd44
formal-03,nonlinear_integration,0.05,group_matched_random_00,0.9765625,0.953125,95626d69c2e205e86708
formal-03,nonlinear_integration,0.05,group_matched_random_01,0.9921875,0.984375,5ea97a72c6c407c94665
formal-03,nonlinear_integration,0.05,group_matched_random_02,0.98828125,0.9765625,9aed4f853b96cde3695d
formal-03,nonlinear_integration,0.05,group_matched_random_03,0.994140625,0.98828125,524b9c07bbd8c49253ac
formal-03,pulse_order,0.035,random_search,0.619140625,0.23828125,3950690a763d7372572d
formal-03,pulse_order,0.035,local_search,0.619140625,0.23828125,3950690a763d7372572d
formal-03,pulse_order,0.035,population_search,0.63671875,0.2734375,20049207c210684d286e
formal-03,pulse_order,0.035,specialist_pool_0.035,0.64453125,0.2890625,ac3e70e9ea291b7cf6ee
formal-03,pulse_order,0.035,specialist_pool_0.05,0.619140625,0.23828125,3950690a763d7372572d
formal-03,pulse_order,0.035,high_degree,0.62890625,0.2578125,566773c5c4eb9342615f
formal-03,pulse_order,0.035,spectral,0.619140625,0.23828125,c11e1089c73e018a2caa
formal-03,pulse_order,0.035,input_energy_degree,0.54296875,0.0859375,b6f780ee854f339b0f89
formal-03,pulse_order,0.035,input_quota_random,0.634765625,0.26953125,229d333ebb88143eb8b0
formal-03,pulse_order,0.035,unselected_random_00,0.640625,0.28125,e2591c5281745a194589
formal-03,pulse_order,0.035,unselected_random_01,0.60546875,0.2109375,ccb844a40a7a54d320c9
formal-03,pulse_order,0.035,unselected_random_02,0.6640625,0.328125,4754bc2790b32254b938
formal-03,pulse_order,0.035,unselected_random_03,0.603515625,0.20703125,783e2f727b9bc795c6e3
formal-03,pulse_order,0.035,unselected_random_04,0.619140625,0.23828125,3950690a763d7372572d
formal-03,pulse_order,0.035,unselected_random_05,0.642578125,0.28515625,549261ea0c499f88d5b5
formal-03,pulse_order,0.035,unselected_random_06,0.626953125,0.25390625,e4d56c51b9a895857898
formal-03,pulse_order,0.035,unselected_random_07,0.64453125,0.2890625,a1d589f8ba950eb5475b
formal-03,pulse_order,0.035,group_matched_random_00,0.58203125,0.1640625,0b6239ab82afda876c40
formal-03,pulse_order,0.035,group_matched_random_01,0.650390625,0.30078125,b68a3763c30b206d442f
formal-03,pulse_order,0.035,group_matched_random_02,0.591796875,0.18359375,32673dc6320068632a71
formal-03,pulse_order,0.035,group_matched_random_03,0.59375,0.1875,dd29745b8410318c7158
formal-03,pulse_order,0.05,random_search,0.626953125,0.25390625,3950690a763d7372572d
formal-03,pulse_order,0.05,local_search,0.626953125,0.25390625,3950690a763d7372572d
formal-03,pulse_order,0.05,population_search,0.658203125,0.31640625,20049207c210684d286e
formal-03,pulse_order,0.05,specialist_pool_0.035,0.666015625,0.33203125,ac3e70e9ea291b7cf6ee
formal-03,pulse_order,0.05,specialist_pool_0.05,0.626953125,0.25390625,3950690a763d7372572d
formal-03,pulse_order,0.05,high_degree,0.638671875,0.27734375,566773c5c4eb9342615f
formal-03,pulse_order,0.05,spectral,0.66796875,0.3359375,c11e1089c73e018a2caa
formal-03,pulse_order,0.05,input_energy_degree,0.6171875,0.234375,b6f780ee854f339b0f89
formal-03,pulse_order,0.05,input_quota_random,0.64453125,0.2890625,229d333ebb88143eb8b0
formal-03,pulse_order,0.05,unselected_random_00,0.619140625,0.23828125,e2591c5281745a194589
formal-03,pulse_order,0.05,unselected_random_01,0.6015625,0.203125,ccb844a40a7a54d320c9
formal-03,pulse_order,0.05,unselected_random_02,0.62890625,0.2578125,4754bc2790b32254b938
formal-03,pulse_order,0.05,unselected_random_03,0.61328125,0.2265625,783e2f727b9bc795c6e3
formal-03,pulse_order,0.05,unselected_random_04,0.626953125,0.25390625,3950690a763d7372572d
formal-03,pulse_order,0.05,unselected_random_05,0.6484375,0.296875,549261ea0c499f88d5b5
formal-03,pulse_order,0.05,unselected_random_06,0.6484375,0.296875,e4d56c51b9a895857898
formal-03,pulse_order,0.05,unselected_random_07,0.642578125,0.28515625,a1d589f8ba950eb5475b
formal-03,pulse_order,0.05,group_matched_random_00,0.646484375,0.29296875,0b6239ab82afda876c40
formal-03,pulse_order,0.05,group_matched_random_01,0.65625,0.3125,b68a3763c30b206d442f
formal-03,pulse_order,0.05,group_matched_random_02,0.62890625,0.2578125,32673dc6320068632a71
formal-03,pulse_order,0.05,group_matched_random_03,0.603515625,0.20703125,dd29745b8410318c7158
formal-03,interval,0.035,random_search,0.783203125,0.56640625,0409ba6297938a8707cb
formal-03,interval,0.035,local_search,0.783203125,0.56640625,0409ba6297938a8707cb
formal-03,interval,0.035,population_search,0.783203125,0.56640625,0409ba6297938a8707cb
formal-03,interval,0.035,specialist_pool_0.035,0.818359375,0.63671875,5b5e1058afa291885ee5
formal-03,interval,0.035,specialist_pool_0.05,0.75390625,0.5078125,6fc33645542c2881502a
formal-03,interval,0.035,high_degree,0.70703125,0.4140625,566773c5c4eb9342615f
formal-03,interval,0.035,spectral,0.716796875,0.43359375,c11e1089c73e018a2caa
formal-03,interval,0.035,input_energy_degree,0.65625,0.3125,4eb0e695461717226db4
formal-03,interval,0.035,input_quota_random,0.79296875,0.5859375,021c92a8c23cef068eda
formal-03,interval,0.035,unselected_random_00,0.77734375,0.5546875,8a6b4f299ff1cae43953
formal-03,interval,0.035,unselected_random_01,0.82421875,0.6484375,512ffc953a1ba6a5a16e
formal-03,interval,0.035,unselected_random_02,0.830078125,0.66015625,30f662ff88281f2a9b57
formal-03,interval,0.035,unselected_random_03,0.767578125,0.53515625,3b7e4b1788fe1c2341df
formal-03,interval,0.035,unselected_random_04,0.783203125,0.56640625,0409ba6297938a8707cb
formal-03,interval,0.035,unselected_random_05,0.77734375,0.5546875,b9c5bae5601a89e77977
formal-03,interval,0.035,unselected_random_06,0.76171875,0.5234375,cd9ce0be85a872c373a0
formal-03,interval,0.035,unselected_random_07,0.7734375,0.546875,bb8a0a0fc27b37ef3b6e
formal-03,interval,0.035,group_matched_random_00,0.71484375,0.4296875,ce4906ecca6dd13ab216
formal-03,interval,0.035,group_matched_random_01,0.7734375,0.546875,47537f315c4242a13527
formal-03,interval,0.035,group_matched_random_02,0.748046875,0.49609375,05a8275625889ecf58c4
formal-03,interval,0.035,group_matched_random_03,0.736328125,0.47265625,d23bb8722bbd6f86cb22
formal-03,interval,0.05,random_search,0.79296875,0.5859375,0409ba6297938a8707cb
formal-03,interval,0.05,local_search,0.79296875,0.5859375,0409ba6297938a8707cb
formal-03,interval,0.05,population_search,0.79296875,0.5859375,0409ba6297938a8707cb
formal-03,interval,0.05,specialist_pool_0.035,0.833984375,0.66796875,5b5e1058afa291885ee5
formal-03,interval,0.05,specialist_pool_0.05,0.814453125,0.62890625,6fc33645542c2881502a
formal-03,interval,0.05,high_degree,0.796875,0.59375,566773c5c4eb9342615f
formal-03,interval,0.05,spectral,0.80859375,0.6171875,c11e1089c73e018a2caa
formal-03,interval,0.05,input_energy_degree,0.7265625,0.453125,4eb0e695461717226db4
formal-03,interval,0.05,input_quota_random,0.7578125,0.515625,021c92a8c23cef068eda
formal-03,interval,0.05,unselected_random_00,0.8515625,0.703125,8a6b4f299ff1cae43953
formal-03,interval,0.05,unselected_random_01,0.8203125,0.640625,512ffc953a1ba6a5a16e
formal-03,interval,0.05,unselected_random_02,0.8125,0.625,30f662ff88281f2a9b57
formal-03,interval,0.05,unselected_random_03,0.80078125,0.6015625,3b7e4b1788fe1c2341df
formal-03,interval,0.05,unselected_random_04,0.79296875,0.5859375,0409ba6297938a8707cb
formal-03,interval,0.05,unselected_random_05,0.791015625,0.58203125,b9c5bae5601a89e77977
formal-03,interval,0.05,unselected_random_06,0.84765625,0.6953125,cd9ce0be85a872c373a0
formal-03,interval,0.05,unselected_random_07,0.814453125,0.62890625,bb8a0a0fc27b37ef3b6e
formal-03,interval,0.05,group_matched_random_00,0.853515625,0.70703125,ce4906ecca6dd13ab216
formal-03,interval,0.05,group_matched_random_01,0.8125,0.625,47537f315c4242a13527
formal-03,interval,0.05,group_matched_random_02,0.8046875,0.609375,05a8275625889ecf58c4
formal-03,interval,0.05,group_matched_random_03,0.79296875,0.5859375,d23bb8722bbd6f86cb22
formal-03,evidence_accumulation,0.035,random_search,0.736328125,0.47265625,d4b1d7da3bb4f4c1c52a
formal-03,evidence_accumulation,0.035,local_search,0.759765625,0.51953125,3cba9797860a82a5711a
formal-03,evidence_accumulation,0.035,population_search,0.78515625,0.5703125,ce463b344ca9a1a5373f
formal-03,evidence_accumulation,0.035,specialist_pool_0.035,0.775390625,0.55078125,2b0e256e2a56faf057f3
formal-03,evidence_accumulation,0.035,specialist_pool_0.05,0.763671875,0.52734375,a563909345f64c22d4d9
formal-03,evidence_accumulation,0.035,high_degree,0.76953125,0.5390625,566773c5c4eb9342615f
formal-03,evidence_accumulation,0.035,spectral,0.77734375,0.5546875,c11e1089c73e018a2caa
formal-03,evidence_accumulation,0.035,input_energy_degree,0.705078125,0.41015625,4eb0e695461717226db4
formal-03,evidence_accumulation,0.035,input_quota_random,0.724609375,0.44921875,2158e1b6dffce3fcb82c
formal-03,evidence_accumulation,0.035,unselected_random_00,0.755859375,0.51171875,e17c981dd3ddc1ec1d0e
formal-03,evidence_accumulation,0.035,unselected_random_01,0.763671875,0.52734375,5c1a27f7bbe9a782c9c8
formal-03,evidence_accumulation,0.035,unselected_random_02,0.7421875,0.484375,8a78864745da0e7a41a3
formal-03,evidence_accumulation,0.035,unselected_random_03,0.73046875,0.4609375,6d29fcb15733a827c244
formal-03,evidence_accumulation,0.035,unselected_random_04,0.75,0.5,6272632b5e69faa5a891
formal-03,evidence_accumulation,0.035,unselected_random_05,0.740234375,0.48046875,bcf3d33b6b7cdd6738b6
formal-03,evidence_accumulation,0.035,unselected_random_06,0.771484375,0.54296875,14a6ea9f72adde9a09dd
formal-03,evidence_accumulation,0.035,unselected_random_07,0.748046875,0.49609375,f8e576abf6d57771b2a3
formal-03,evidence_accumulation,0.035,group_matched_random_00,0.740234375,0.48046875,09f4b46a7221fb084856
formal-03,evidence_accumulation,0.035,group_matched_random_01,0.767578125,0.53515625,b94b44e0f30c19a5db03
formal-03,evidence_accumulation,0.035,group_matched_random_02,0.755859375,0.51171875,5ec10b4135ca8a57a57d
formal-03,evidence_accumulation,0.035,group_matched_random_03,0.77734375,0.5546875,f9e4c27267161992d3c0
formal-03,evidence_accumulation,0.05,random_search,0.802734375,0.60546875,d4b1d7da3bb4f4c1c52a
formal-03,evidence_accumulation,0.05,local_search,0.822265625,0.64453125,3cba9797860a82a5711a
formal-03,evidence_accumulation,0.05,population_search,0.798828125,0.59765625,ce463b344ca9a1a5373f
formal-03,evidence_accumulation,0.05,specialist_pool_0.035,0.771484375,0.54296875,2b0e256e2a56faf057f3
formal-03,evidence_accumulation,0.05,specialist_pool_0.05,0.791015625,0.58203125,a563909345f64c22d4d9
formal-03,evidence_accumulation,0.05,high_degree,0.78515625,0.5703125,566773c5c4eb9342615f
formal-03,evidence_accumulation,0.05,spectral,0.8125,0.625,c11e1089c73e018a2caa
formal-03,evidence_accumulation,0.05,input_energy_degree,0.740234375,0.48046875,4eb0e695461717226db4
formal-03,evidence_accumulation,0.05,input_quota_random,0.794921875,0.58984375,2158e1b6dffce3fcb82c
formal-03,evidence_accumulation,0.05,unselected_random_00,0.814453125,0.62890625,e17c981dd3ddc1ec1d0e
formal-03,evidence_accumulation,0.05,unselected_random_01,0.783203125,0.56640625,5c1a27f7bbe9a782c9c8
formal-03,evidence_accumulation,0.05,unselected_random_02,0.80078125,0.6015625,8a78864745da0e7a41a3
formal-03,evidence_accumulation,0.05,unselected_random_03,0.7734375,0.546875,6d29fcb15733a827c244
formal-03,evidence_accumulation,0.05,unselected_random_04,0.77734375,0.5546875,6272632b5e69faa5a891
formal-03,evidence_accumulation,0.05,unselected_random_05,0.751953125,0.50390625,bcf3d33b6b7cdd6738b6
formal-03,evidence_accumulation,0.05,unselected_random_06,0.802734375,0.60546875,14a6ea9f72adde9a09dd
formal-03,evidence_accumulation,0.05,unselected_random_07,0.787109375,0.57421875,f8e576abf6d57771b2a3
formal-03,evidence_accumulation,0.05,group_matched_random_00,0.80078125,0.6015625,09f4b46a7221fb084856
formal-03,evidence_accumulation,0.05,group_matched_random_01,0.8125,0.625,b94b44e0f30c19a5db03
formal-03,evidence_accumulation,0.05,group_matched_random_02,0.7890625,0.578125,5ec10b4135ca8a57a57d
formal-03,evidence_accumulation,0.05,group_matched_random_03,0.8125,0.625,f9e4c27267161992d3c0
formal-03,context_recall,0.035,random_search,0.865234375,0.73046875,0face962a0cd1bfa7f71
formal-03,context_recall,0.035,local_search,0.87890625,0.7578125,763fbda0b2fb495bcf38
formal-03,context_recall,0.035,population_search,0.87890625,0.7578125,763fbda0b2fb495bcf38
formal-03,context_recall,0.035,specialist_pool_0.035,0.84375,0.6875,503c799799a0ef3147d8
formal-03,context_recall,0.035,specialist_pool_0.05,0.84765625,0.6953125,9b9dfd865c628c65928c
formal-03,context_recall,0.035,high_degree,0.818359375,0.63671875,566773c5c4eb9342615f
formal-03,context_recall,0.035,spectral,0.8359375,0.671875,c11e1089c73e018a2caa
formal-03,context_recall,0.035,input_energy_degree,0.794921875,0.58984375,1b37134f6e996ea6e023
formal-03,context_recall,0.035,input_quota_random,0.828125,0.65625,7c61185a4465429add77
formal-03,context_recall,0.035,unselected_random_00,0.798828125,0.59765625,c3e8edd963f605a6bf34
formal-03,context_recall,0.035,unselected_random_01,0.84765625,0.6953125,58c1bbd023a06fc0f045
formal-03,context_recall,0.035,unselected_random_02,0.84765625,0.6953125,dab39b9245ecec1c8885
formal-03,context_recall,0.035,unselected_random_03,0.84375,0.6875,741d40eb17863e410b3b
formal-03,context_recall,0.035,unselected_random_04,0.87890625,0.7578125,763fbda0b2fb495bcf38
formal-03,context_recall,0.035,unselected_random_05,0.8515625,0.703125,407d52cc33eb1777fe1b
formal-03,context_recall,0.035,unselected_random_06,0.84765625,0.6953125,9b9dfd865c628c65928c
formal-03,context_recall,0.035,unselected_random_07,0.828125,0.65625,ec6d036691ecae5eecdb
formal-03,context_recall,0.035,group_matched_random_00,0.8203125,0.640625,31481c751492e4b1701d
formal-03,context_recall,0.035,group_matched_random_01,0.828125,0.65625,636cbc11be5aa5bfc136
formal-03,context_recall,0.035,group_matched_random_02,0.83203125,0.6640625,9df4ebabad915eb4ac1b
formal-03,context_recall,0.035,group_matched_random_03,0.859375,0.71875,2dba467aab83487f4309
formal-03,context_recall,0.05,random_search,0.875,0.75,0face962a0cd1bfa7f71
formal-03,context_recall,0.05,local_search,0.90234375,0.8046875,763fbda0b2fb495bcf38
formal-03,context_recall,0.05,population_search,0.90234375,0.8046875,763fbda0b2fb495bcf38
formal-03,context_recall,0.05,specialist_pool_0.035,0.865234375,0.73046875,503c799799a0ef3147d8
formal-03,context_recall,0.05,specialist_pool_0.05,0.8984375,0.796875,9b9dfd865c628c65928c
formal-03,context_recall,0.05,high_degree,0.888671875,0.77734375,566773c5c4eb9342615f
formal-03,context_recall,0.05,spectral,0.88671875,0.7734375,c11e1089c73e018a2caa
formal-03,context_recall,0.05,input_energy_degree,0.88671875,0.7734375,1b37134f6e996ea6e023
formal-03,context_recall,0.05,input_quota_random,0.89453125,0.7890625,7c61185a4465429add77
formal-03,context_recall,0.05,unselected_random_00,0.89453125,0.7890625,c3e8edd963f605a6bf34
formal-03,context_recall,0.05,unselected_random_01,0.845703125,0.69140625,58c1bbd023a06fc0f045
formal-03,context_recall,0.05,unselected_random_02,0.880859375,0.76171875,dab39b9245ecec1c8885
formal-03,context_recall,0.05,unselected_random_03,0.91796875,0.8359375,741d40eb17863e410b3b
formal-03,context_recall,0.05,unselected_random_04,0.90234375,0.8046875,763fbda0b2fb495bcf38
formal-03,context_recall,0.05,unselected_random_05,0.8828125,0.765625,407d52cc33eb1777fe1b
formal-03,context_recall,0.05,unselected_random_06,0.8984375,0.796875,9b9dfd865c628c65928c
formal-03,context_recall,0.05,unselected_random_07,0.939453125,0.87890625,ec6d036691ecae5eecdb
formal-03,context_recall,0.05,group_matched_random_00,0.916015625,0.83203125,31481c751492e4b1701d
formal-03,context_recall,0.05,group_matched_random_01,0.88671875,0.7734375,636cbc11be5aa5bfc136
formal-03,context_recall,0.05,group_matched_random_02,0.875,0.75,9df4ebabad915eb4ac1b
formal-03,context_recall,0.05,group_matched_random_03,0.923828125,0.84765625,2dba467aab83487f4309
formal-04,delayed_recall,0.035,random_search,0.9091198528542674,0.9091198528542674,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.035,local_search,0.9245178788149964,0.9245178788149964,a3772ddfdb1657d05c17
formal-04,delayed_recall,0.035,population_search,0.9091198528542674,0.9091198528542674,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.035,specialist_pool_0.035,0.897645064884014,0.897645064884014,b21625da2ac1e9d0fe70
formal-04,delayed_recall,0.035,specialist_pool_0.05,0.8734504719397096,0.8734504719397096,fcdda75db4a49c9b861a
formal-04,delayed_recall,0.035,high_degree,0.8760732525436978,0.8760732525436978,e25c73f463c9ddf71b87
formal-04,delayed_recall,0.035,spectral,0.878266413152913,0.878266413152913,f30ceaada6e3b5b87970
formal-04,delayed_recall,0.035,input_energy_degree,0.9118882097963186,0.9118882097963186,73e194588ba0f1b19cea
formal-04,delayed_recall,0.035,input_quota_random,0.8733191024748834,0.8733191024748834,87f59911e4b69ae8b70e
formal-04,delayed_recall,0.035,unselected_random_00,0.897645064884014,0.897645064884014,b21625da2ac1e9d0fe70
formal-04,delayed_recall,0.035,unselected_random_01,0.9146310893890622,0.9146310893890622,b654d58b2374cf65836d
formal-04,delayed_recall,0.035,unselected_random_02,0.6784929826249899,0.6784929826249899,808dd056f30512954e6f
formal-04,delayed_recall,0.035,unselected_random_03,0.8878120518638846,0.8878120518638846,532293fe0a6964909159
formal-04,delayed_recall,0.035,unselected_random_04,0.8990524053174009,0.8990524053174009,2c7cfea58f0ea6a3f91e
formal-04,delayed_recall,0.035,unselected_random_05,0.8985933344599615,0.8985933344599615,a02df1d44964534b1dc0
formal-04,delayed_recall,0.035,unselected_random_06,0.798389310262672,0.798389310262672,587487609c4aa7cd7044
formal-04,delayed_recall,0.035,unselected_random_07,0.9091198528542674,0.9091198528542674,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.035,group_matched_random_00,0.8706856287927123,0.8706856287927123,bca2709bdb6cf01f4d48
formal-04,delayed_recall,0.035,group_matched_random_01,0.8927562737202032,0.8927562737202032,bf132666034496967cdb
formal-04,delayed_recall,0.035,group_matched_random_02,0.8806746957612099,0.8806746957612099,d6ee4b94b5374879a2e9
formal-04,delayed_recall,0.035,group_matched_random_03,0.8987972142284512,0.8987972142284512,89428d8eba123c27c077
formal-04,delayed_recall,0.05,random_search,0.9101456197446731,0.9101456197446731,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.05,local_search,0.9200909766867711,0.9200909766867711,a3772ddfdb1657d05c17
formal-04,delayed_recall,0.05,population_search,0.9101456197446731,0.9101456197446731,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.05,specialist_pool_0.035,0.88868500077557,0.88868500077557,b21625da2ac1e9d0fe70
formal-04,delayed_recall,0.05,specialist_pool_0.05,0.9186798345553174,0.9186798345553174,fcdda75db4a49c9b861a
formal-04,delayed_recall,0.05,high_degree,0.8902767381021996,0.8902767381021996,e25c73f463c9ddf71b87
formal-04,delayed_recall,0.05,spectral,0.873475753720836,0.873475753720836,f30ceaada6e3b5b87970
formal-04,delayed_recall,0.05,input_energy_degree,0.8862893250392679,0.8862893250392679,73e194588ba0f1b19cea
formal-04,delayed_recall,0.05,input_quota_random,0.9037196679266827,0.9037196679266827,87f59911e4b69ae8b70e
formal-04,delayed_recall,0.05,unselected_random_00,0.88868500077557,0.88868500077557,b21625da2ac1e9d0fe70
formal-04,delayed_recall,0.05,unselected_random_01,0.9227889571428368,0.9227889571428368,b654d58b2374cf65836d
formal-04,delayed_recall,0.05,unselected_random_02,0.9084490234516808,0.9084490234516808,808dd056f30512954e6f
formal-04,delayed_recall,0.05,unselected_random_03,0.9092885189185433,0.9092885189185433,532293fe0a6964909159
formal-04,delayed_recall,0.05,unselected_random_04,0.8768762698107233,0.8768762698107233,2c7cfea58f0ea6a3f91e
formal-04,delayed_recall,0.05,unselected_random_05,0.9223927709380674,0.9223927709380674,a02df1d44964534b1dc0
formal-04,delayed_recall,0.05,unselected_random_06,0.8890428233673104,0.8890428233673104,587487609c4aa7cd7044
formal-04,delayed_recall,0.05,unselected_random_07,0.9101456197446731,0.9101456197446731,ad2f710a478b67b2d2bb
formal-04,delayed_recall,0.05,group_matched_random_00,0.8936264473682245,0.8936264473682245,bca2709bdb6cf01f4d48
formal-04,delayed_recall,0.05,group_matched_random_01,0.907116541013695,0.907116541013695,bf132666034496967cdb
formal-04,delayed_recall,0.05,group_matched_random_02,0.9180460589427579,0.9180460589427579,d6ee4b94b5374879a2e9
formal-04,delayed_recall,0.05,group_matched_random_03,0.8976576733759898,0.8976576733759898,89428d8eba123c27c077
formal-04,nonlinear_integration,0.035,random_search,0.98828125,0.9765625,496a2242347e1657a50c
formal-04,nonlinear_integration,0.035,local_search,0.98046875,0.9609375,619e519c724186518102
formal-04,nonlinear_integration,0.035,population_search,0.990234375,0.98046875,ef8044393e1d8562e8ef
formal-04,nonlinear_integration,0.035,specialist_pool_0.035,1.0,1.0,39fbcc58eb397edd1594
formal-04,nonlinear_integration,0.035,specialist_pool_0.05,0.966796875,0.93359375,0557af82319910b13be1
formal-04,nonlinear_integration,0.035,high_degree,0.884765625,0.76953125,e25c73f463c9ddf71b87
formal-04,nonlinear_integration,0.035,spectral,0.9140625,0.828125,f30ceaada6e3b5b87970
formal-04,nonlinear_integration,0.035,input_energy_degree,0.974609375,0.94921875,bd7c76a15947311d9ae3
formal-04,nonlinear_integration,0.035,input_quota_random,0.96875,0.9375,a7c4e406be8340e24d20
formal-04,nonlinear_integration,0.035,unselected_random_00,0.96484375,0.9296875,ce7f89470f94c941f1aa
formal-04,nonlinear_integration,0.035,unselected_random_01,0.974609375,0.94921875,1f6bd06d683085a2ec66
formal-04,nonlinear_integration,0.035,unselected_random_02,0.955078125,0.91015625,b71323a3a787c1789ddf
formal-04,nonlinear_integration,0.035,unselected_random_03,0.9765625,0.953125,f28933569d153abd4d56
formal-04,nonlinear_integration,0.035,unselected_random_04,0.958984375,0.91796875,26ca0394b7343ce9d8ec
formal-04,nonlinear_integration,0.035,unselected_random_05,0.951171875,0.90234375,7fe369ac60cbf9a1b014
formal-04,nonlinear_integration,0.035,unselected_random_06,0.982421875,0.96484375,9b3c60d2a934df219162
formal-04,nonlinear_integration,0.035,unselected_random_07,0.96484375,0.9296875,7b160faae7e75859fe12
formal-04,nonlinear_integration,0.035,group_matched_random_00,0.978515625,0.95703125,ff639b5482a2abfd07e3
formal-04,nonlinear_integration,0.035,group_matched_random_01,0.970703125,0.94140625,c1bb7e0eac8d8122cb14
formal-04,nonlinear_integration,0.035,group_matched_random_02,0.986328125,0.97265625,66236f10ea818cf27d52
formal-04,nonlinear_integration,0.035,group_matched_random_03,0.96875,0.9375,285f9a8f978eed6aec46
formal-04,nonlinear_integration,0.05,random_search,0.994140625,0.98828125,496a2242347e1657a50c
formal-04,nonlinear_integration,0.05,local_search,0.998046875,0.99609375,619e519c724186518102
formal-04,nonlinear_integration,0.05,population_search,0.990234375,0.98046875,ef8044393e1d8562e8ef
formal-04,nonlinear_integration,0.05,specialist_pool_0.035,0.998046875,0.99609375,39fbcc58eb397edd1594
formal-04,nonlinear_integration,0.05,specialist_pool_0.05,0.99609375,0.9921875,0557af82319910b13be1
formal-04,nonlinear_integration,0.05,high_degree,0.91015625,0.8203125,e25c73f463c9ddf71b87
formal-04,nonlinear_integration,0.05,spectral,0.943359375,0.88671875,f30ceaada6e3b5b87970
formal-04,nonlinear_integration,0.05,input_energy_degree,0.955078125,0.91015625,bd7c76a15947311d9ae3
formal-04,nonlinear_integration,0.05,input_quota_random,0.994140625,0.98828125,a7c4e406be8340e24d20
formal-04,nonlinear_integration,0.05,unselected_random_00,0.994140625,0.98828125,ce7f89470f94c941f1aa
formal-04,nonlinear_integration,0.05,unselected_random_01,0.9921875,0.984375,1f6bd06d683085a2ec66
formal-04,nonlinear_integration,0.05,unselected_random_02,0.9921875,0.984375,b71323a3a787c1789ddf
formal-04,nonlinear_integration,0.05,unselected_random_03,0.99609375,0.9921875,f28933569d153abd4d56
