null,observed
-0.0052468681428517,0.0012918715002296084
0.0068588338988836,0.0012918715002296084
-0.0017293982843118,0.0012918715002296084
0.0065831655040544,0.0012918715002296084
-0.0056876666572857,0.0012918715002296084
0.0048583257596178,0.0012918715002296084
-0.0062190022594576,0.0012918715002296084
-0.007958657169752,0.0012918715002296084
0.0009283577396197,0.0012918715002296084
-0.0012964541474365,0.0012918715002296084
-0.0037013668404225,0.0012918715002296084
-0.0020788958133926,0.0012918715002296084
0.004543052711712,0.0012918715002296084
0.0015902677041069,0.0012918715002296084
-0.0015058274358718,0.0012918715002296084
-0.0044133320057263,0.0012918715002296084
-0.0081400256365119,0.0012918715002296084
-0.0071165083585957,0.0012918715002296084
0.0038556801006207,0.0012918715002296084
-0.0044216608952168,0.0012918715002296084
-0.0016385812643186,0.0012918715002296084
0.0056591329238683,0.0012918715002296084
0.0069272387076419,0.0012918715002296084
0.0056569965873877,0.0012918715002296084
-0.0051368524167923,0.0012918715002296084
0.003976076345161,0.0012918715002296084
0.0035268365736696,0.0012918715002296084
-0.0074670170712421,0.0012918715002296084
-0.0090501020681272,0.0012918715002296084
0.0049787661397059,0.0012918715002296084
0.0122448500083817,0.0012918715002296084
-0.00265508388431,0.0012918715002296084
-0.0047902682968397,0.0012918715002296084
-0.0038119689656515,0.0012918715002296084
0.0022420113226781,0.0012918715002296084
-0.0013312051365353,0.0012918715002296084
0.0038606780558736,0.0012918715002296084
0.00421450199423,0.0012918715002296084
-0.0046787115165563,0.0012918715002296084
-0.0062611134340541,0.0012918715002296084
0.002173658319664,0.0012918715002296084
0.0070135813682607,0.0012918715002296084
-0.0005760586275111,0.0012918715002296084
0.0036364631454801,0.0012918715002296084
0.0021765015614977,0.0012918715002296084
-0.001814772020653,0.0012918715002296084
0.0055724380542386,0.0012918715002296084
0.0096617243080962,0.0012918715002296084
-0.005608275465303,0.0012918715002296084
0.0019993183121694,0.0012918715002296084
0.0024283405257153,0.0012918715002296084
0.0044528471888196,0.0012918715002296084
0.0026846439300205,0.0012918715002296084
-0.0106592396358508,0.0012918715002296084
-0.0001187333529443,0.0012918715002296084
0.0040628611444864,0.0012918715002296084
0.0016472051151196,0.0012918715002296084
0.0041393549921707,0.0012918715002296084
-0.0048992983343744,0.0012918715002296084
-0.0020521233082053,0.0012918715002296084
-0.0063424480677827,0.0012918715002296084
0.0029671683928761,0.0012918715002296084
0.0003298556107344,0.0012918715002296084
-0.0002203279324495,0.0012918715002296084
0.0066010952923831,0.0012918715002296084
-0.0094898872074569,0.0012918715002296084
-0.0044400492707287,0.0012918715002296084
-0.0072286613720953,0.0012918715002296084
-0.00505164119706,0.0012918715002296084
0.0043297097059627,0.0012918715002296084
0.0037525345126908,0.0012918715002296084
0.0056747628803277,0.0012918715002296084
0.0019658890327503,0.0012918715002296084
-0.0029559644752205,0.0012918715002296084
-0.0015723840495498,0.0012918715002296084
-0.0082357083646854,0.0012918715002296084
-0.0041877188545835,0.0012918715002296084
-0.0072790134326887,0.0012918715002296084
0.0058700744863812,0.0012918715002296084
0.0048778807070915,0.0012918715002296084
-0.001620234799078,0.0012918715002296084
0.0139007398766993,0.0012918715002296084
-0.0005348510618749,0.0012918715002296084
0.0105625033201363,0.0012918715002296084
0.0078168621339536,0.0012918715002296084
-0.0041468435016839,0.0012918715002296084
0.0017227331235786,0.0012918715002296084
-0.0064490299119944,0.0012918715002296084
-0.0014285124005957,0.0012918715002296084
0.0037788164412874,0.0012918715002296084
0.0016384909195896,0.0012918715002296084
-0.0016218242665978,0.0012918715002296084
0.0005677254144303,0.0012918715002296084
-0.0003117931825919,0.0012918715002296084
-0.0040249493821475,0.0012918715002296084
0.0075450085364334,0.0012918715002296084
-0.0004148640635498,0.0012918715002296084
0.003170093744935,0.0012918715002296084
0.0044030469405778,0.0012918715002296084
-0.0040213792691157,0.0012918715002296084
0.0025392772699923,0.0012918715002296084
-0.0001720383930259,0.0012918715002296084
-0.0053535486426761,0.0012918715002296084
0.0134770655580589,0.0012918715002296084
-0.0044628901787811,0.0012918715002296084
0.0048530153902868,0.0012918715002296084
0.0100408614079803,0.0012918715002296084
-0.0100816438503278,0.0012918715002296084
-0.0149264956633859,0.0012918715002296084
0.0031717512897495,0.0012918715002296084
0.0023122388823614,0.0012918715002296084
-0.0083215364256196,0.0012918715002296084
-0.0038815799837982,0.0012918715002296084
0.0015261183762378,0.0012918715002296084
0.0007916225938314,0.0012918715002296084
-0.0064635933892447,0.0012918715002296084
0.001892931191872,0.0012918715002296084
-0.0023578425154144,0.0012918715002296084
0.0015216963669227,0.0012918715002296084
0.0113517818681961,0.0012918715002296084
-0.0002084535473335,0.0012918715002296084
-0.0006907331783821,0.0012918715002296084
-0.000802474085902,0.0012918715002296084
0.0022837696042593,0.0012918715002296084
-0.0023751223413029,0.0012918715002296084
-0.0057015460768896,0.0012918715002296084
0.0012989211555952,0.0012918715002296084
0.005512245680407,0.0012918715002296084
-0.0009609650174532,0.0012918715002296084
0.0029938680912684,0.0012918715002296084
0.007918829677031,0.0012918715002296084
-0.0014979309267795,0.0012918715002296084
0.000791829314637,0.0012918715002296084
0.0114800398165662,0.0012918715002296084
-0.0026106566526936,0.0012918715002296084
0.0022680726429168,0.0012918715002296084
6.667794397273329e-05,0.0012918715002296084
-0.0018491434191876,0.0012918715002296084
0.0008531097808681,0.0012918715002296084
0.0014478623831516,0.0012918715002296084
-0.0129799145260337,0.0012918715002296084
0.008473702313289,0.0012918715002296084
0.0082330741951893,0.0012918715002296084
0.00072241002798,0.0012918715002296084
0.004665808533435,0.0012918715002296084
-0.0018639506376191,0.0012918715002296084
-0.0077368089907817,0.0012918715002296084
-0.0021383997769854,0.0012918715002296084
-0.0017193898449996,0.0012918715002296084
0.0023514010337509,0.0012918715002296084
0.0032512153184224,0.0012918715002296084
-0.0084797385262684,0.0012918715002296084
0.0087781702185246,0.0012918715002296084
0.002843883518588,0.0012918715002296084
-0.0034833274504488,0.0012918715002296084
-0.0022492859119398,0.0012918715002296084
0.0080409916030707,0.0012918715002296084
-0.0077507129766645,0.0012918715002296084
-0.0057461824818151,0.0012918715002296084
0.0028023237884491,0.0012918715002296084
-0.0019738778821134,0.0012918715002296084
0.0051192556181625,0.0012918715002296084
0.0013278753169385,0.0012918715002296084
-0.0008334775526079,0.0012918715002296084
-0.0048560539965388,0.0012918715002296084
0.0067171989299149,0.0012918715002296084
-0.0013253970160223,0.0012918715002296084
-0.0001559805658271,0.0012918715002296084
-0.0010430679260404,0.0012918715002296084
-0.0025068295468139,0.0012918715002296084
-0.0068277445834148,0.0012918715002296084
0.0014089673169872,0.0012918715002296084
0.0090745377623803,0.0012918715002296084
0.0089856072845469,0.0012918715002296084
-0.0065982902237326,0.0012918715002296084
1.0514720954583312e-05,0.0012918715002296084
