variant,graph_seed,repeat,k,source_state,target_state,validation_seed,actual_noise_seed,alternative_spectral_score,rhythm_score,mean_rate_hz,dominant_frequency_hz,spectral_concentration,spectral_entropy,synchrony_proxy,silent_fraction
matched,93008,0,32,transition_mid,transition_mid,9601,93008288625,0.530701220035553,0.1558981090784073,68.96874237060547,67.5,0.7258793115615845,0.26888507604599,0.3026750683784485,0.0
matched,93008,0,32,sparse_drive,transition_mid,9601,93008288625,0.2247627079486847,0.0696721225976944,68.80663299560547,74.5,0.3757288157939911,0.401795357465744,0.3205242156982422,0.0
matched,93008,0,32,transition_mid,transition_mid,9602,93008288626,0.524757981300354,0.16567519307136536,68.97069549560547,67.5,0.7178012132644653,0.2689369320869446,0.32688313722610474,0.0
matched,93008,0,32,sparse_drive,transition_mid,9602,93008288626,0.22212129831314087,0.07314558327198029,68.80858612060547,74.5,0.3632683753967285,0.3885476589202881,0.34204819798469543,0.0
matched,93008,0,32,transition_mid,transition_mid,9603,93008288627,0.5124672055244446,0.1574944406747818,68.96483612060547,67.5,0.7009267807006836,0.26887205243110657,0.31758975982666016,0.0
matched,93008,0,32,sparse_drive,transition_mid,9603,93008288627,0.17584694921970367,0.05751422047615051,68.79100799560547,67.5,0.3021896779537201,0.4180908501148224,0.33954352140426636,0.0
matched,93008,0,32,transition_mid,transition_mid,9604,93008288628,0.5082204937934875,0.15517009794712067,68.97264862060547,67.5,0.7099707126617432,0.28416699171066284,0.3153765797615051,0.0
matched,93008,0,32,sparse_drive,transition_mid,9604,93008288628,0.22319142520427704,0.07227391004562378,68.77733612060547,67.5,0.3501797616481781,0.36263757944107056,0.3359090983867645,0.0
matched,93008,0,32,transition_mid,transition_mid,9605,93008288629,0.5159367322921753,0.15515246987342834,68.97069549560547,67.5,0.7114445567131042,0.2748039960861206,0.3103109896183014,0.0
matched,93008,0,32,sparse_drive,transition_mid,9605,93008288629,0.24901187419891357,0.08078210055828094,68.80467987060547,74.5,0.40111759305000305,0.37920480966567993,0.3365687429904938,0.0
matched,93008,0,32,transition_mid,transition_mid,9606,93008288630,0.5541509985923767,0.17574632167816162,68.96483612060547,67.5,0.7446563243865967,0.2558298707008362,0.3284699022769928,0.0
matched,93008,0,32,sparse_drive,transition_mid,9606,93008288630,0.22678987681865692,0.07754099369049072,68.77928924560547,67.5,0.3526057302951813,0.3568173348903656,0.356250137090683,0.0
matched,93008,0,32,transition_mid,transition_mid,9607,93008288631,0.5428856015205383,0.16688169538974762,68.98632049560547,67.5,0.7421778440475464,0.26852354407310486,0.3176688551902771,0.0
matched,93008,0,32,sparse_drive,transition_mid,9607,93008288631,0.3377368152141571,0.10974337160587311,68.76757049560547,74.5,0.4873924255371094,0.3070536255836487,0.3371577262878418,0.0
matched,93008,0,32,transition_mid,transition_mid,9608,93008288632,0.5525661110877991,0.16660696268081665,68.97655487060547,67.5,0.7431703805923462,0.2564745247364044,0.3111853003501892,0.0
matched,93008,0,32,sparse_drive,transition_mid,9608,93008288632,0.31887581944465637,0.1030687466263771,68.78319549560547,74.5,0.4713146388530731,0.3234332203865051,0.3352445960044861,0.0
matched,93008,0,32,transition_mid,sparse_drive,9601,93008288625,0.16752058267593384,0.044085923582315445,70.36132049560547,68.0,0.2952881455421448,0.43268778920173645,0.2695082724094391,0.0
matched,93008,0,32,sparse_drive,sparse_drive,9601,93008288625,0.3856716752052307,0.10819729417562485,70.04686737060547,77.0,0.5731019377708435,0.3270452618598938,0.28827083110809326,0.0
matched,93008,0,32,transition_mid,sparse_drive,9602,93008288626,0.17700551450252533,0.048756010830402374,70.35350799560547,68.5,0.3023967444896698,0.4146580100059509,0.28275081515312195,0.0
