variant,graph_seed,repeat,k,source_state,target_state,validation_seed,actual_noise_seed,alternative_spectral_score,rhythm_score,mean_rate_hz,dominant_frequency_hz,spectral_concentration,spectral_entropy,synchrony_proxy,silent_fraction
random_null,93004,0,32,transition_mid,transition_mid,9601,93004288613,0.22864322364330292,0.14145168662071228,19.878902435302734,69.5,0.4103694260120392,0.44283562898635864,0.7228260636329651,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9601,93004288613,0.12159447371959686,0.06240438297390938,19.925779342651367,70.0,0.3086668848991394,0.6060656905174255,0.5670877695083618,0.0
random_null,93004,0,32,transition_mid,transition_mid,9602,93004288614,0.21931543946266174,0.13810604810714722,19.843748092651367,70.0,0.3742818236351013,0.41403666138648987,0.7409423589706421,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9602,93004288614,0.3654768168926239,0.19148290157318115,19.984371185302734,70.0,0.6293638944625854,0.4192917048931122,0.5817363262176514,0.0
random_null,93004,0,32,transition_mid,transition_mid,9603,93004288615,0.40425196290016174,0.2575753629207611,19.869136810302734,69.5,0.6417629718780518,0.3700914978981018,0.7533872127532959,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9603,93004288615,0.1485017091035843,0.0733790397644043,19.960935592651367,70.0,0.3284865915775299,0.5479215383529663,0.5415088534355164,0.0
random_null,93004,0,32,transition_mid,transition_mid,9604,93004288616,0.25832825899124146,0.15659593045711517,19.908201217651367,69.5,0.47465184330940247,0.4557521641254425,0.7028753757476807,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9604,93004288616,0.29388314485549927,0.16230031847953796,19.962888717651367,70.0,0.5189186930656433,0.43366241455078125,0.6216292977333069,0.0
random_null,93004,0,32,transition_mid,transition_mid,9605,93004288617,0.3418065905570984,0.19435983896255493,19.902339935302734,70.0,0.568177342414856,0.3984156548976898,0.6454887986183167,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9605,93004288617,0.32321757078170776,0.1842326819896698,19.910154342651367,69.5,0.5425465106964111,0.4042583107948303,0.6475167274475098,0.0
random_null,93004,0,32,transition_mid,transition_mid,9606,93004288618,0.2021886557340622,0.11910077184438705,19.888668060302734,70.0,0.3937239646911621,0.486471027135849,0.6762217283248901,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9606,93004288618,0.3271133303642273,0.18304723501205444,19.968748092651367,70.0,0.5491229295730591,0.4042985439300537,0.6322267651557922,0.0
random_null,93004,0,32,transition_mid,transition_mid,9607,93004288619,0.28566595911979675,0.18154622614383698,19.814449310302734,69.5,0.5039276480674744,0.43312108516693115,0.75062096118927,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9607,93004288619,0.23011305928230286,0.12457117438316345,19.902341842651367,70.0,0.3985157608985901,0.4225747585296631,0.6060599684715271,0.0
random_null,93004,0,32,transition_mid,transition_mid,9608,93004288620,0.26640811562538147,0.17411097884178162,19.851560592651367,70.0,0.4660307765007019,0.42834651470184326,0.7814703583717346,0.0
random_null,93004,0,32,sparse_drive,transition_mid,9608,93004288620,0.20980189740657806,0.11112887412309647,19.947263717651367,70.0,0.4116349220275879,0.4903204143047333,0.5897068977355957,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9601,93004288613,0.05530693754553795,0.02641482651233673,21.373046875,70.0,0.17351165413856506,0.6812494397163391,0.5198758840560913,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9601,93004288613,0.12952658534049988,0.06279073655605316,21.396484375,70.5,0.29235461354255676,0.5569538474082947,0.5292022228240967,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9602,93004288614,0.2453659474849701,0.12060672044754028,21.380855560302734,70.5,0.4977717697620392,0.5070713758468628,0.538086473941803,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9602,93004288614,0.14751218259334564,0.07397154718637466,21.417964935302734,70.5,0.33705568313598633,0.5623506903648376,0.5512555837631226,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9603,93004288615,0.1994091123342514,0.11493467539548874,21.287105560302734,70.0,0.3928218185901642,0.4923674762248993,0.6570191979408264,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9603,93004288615,0.051575325429439545,0.022469768300652504,21.478515625,71.0,0.17725232243537903,0.7090287804603577,0.46687257289886475,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9604,93004288616,0.2470724731683731,0.12576664984226227,21.371089935302734,70.5,0.48761528730392456,0.4933045208454132,0.5614161491394043,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9604,93004288616,0.12917785346508026,0.05987505987286568,21.431636810302734,71.0,0.32828959822654724,0.6065124869346619,0.5017707943916321,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9605,93004288617,0.06168926879763603,0.02921012043952942,21.296871185302734,70.5,0.18410931527614594,0.6649312973022461,0.5145774483680725,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9605,93004288617,0.3092561364173889,0.15240906178951263,21.37109375,70.5,0.5787736177444458,0.4656699299812317,0.5397843718528748,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9606,93004288618,0.4018131494522095,0.20302173495292664,21.300777435302734,70.5,0.6600704193115234,0.3912571370601654,0.5563497543334961,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9606,93004288618,0.2035767287015915,0.1004447415471077,21.382808685302734,70.5,0.4504213333129883,0.548030436038971,0.5405443906784058,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9607,93004288619,0.08071945607662201,0.03820501267910004,21.386714935302734,71.0,0.21652720868587494,0.6272087097167969,0.5143223404884338,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9607,93004288619,0.1566319763660431,0.08076905459165573,21.376953125,70.0,0.32801347970962524,0.5224831104278564,0.5704115033149719,0.0
random_null,93004,0,32,transition_mid,sparse_drive,9608,93004288620,0.23284591734409332,0.11888592690229416,21.361324310302734,70.5,0.48343127965927124,0.518347442150116,0.5635108947753906,0.0
random_null,93004,0,32,sparse_drive,sparse_drive,9608,93004288620,0.10526677966117859,0.0480811707675457,21.447265625,71.0,0.25490716099739075,0.5870387554168701,0.4932035803794861,0.0
