graph_seed,state,repeat_1,repeat_2,jaccard
93002,transition_mid,3,10,0.5609756097560976
93002,transition_mid,3,11,0.5238095238095238
93002,transition_mid,3,12,0.6410256410256411
93002,transition_mid,3,13,0.5609756097560976
93002,transition_mid,3,14,0.6410256410256411
93002,transition_mid,3,15,0.6
93002,transition_mid,3,16,0.5609756097560976
93002,transition_mid,3,17,0.4883720930232558
93002,transition_mid,3,18,0.6
93002,transition_mid,3,19,0.6
93002,transition_mid,4,5,0.6842105263157895
93002,transition_mid,4,6,0.7297297297297297
93002,transition_mid,4,7,0.7297297297297297
93002,transition_mid,4,8,0.8285714285714286
93002,transition_mid,4,9,0.6842105263157895
93002,transition_mid,4,10,0.7297297297297297
93002,transition_mid,4,11,0.7777777777777778
93002,transition_mid,4,12,0.8285714285714286
93002,transition_mid,4,13,0.7297297297297297
93002,transition_mid,4,14,0.8823529411764706
93002,transition_mid,4,15,0.7297297297297297
93002,transition_mid,4,16,0.7297297297297297
93002,transition_mid,4,17,0.6410256410256411
93002,transition_mid,4,18,0.8823529411764706
93002,transition_mid,4,19,0.8823529411764706
93002,transition_mid,5,6,0.6410256410256411
93002,transition_mid,5,7,0.6410256410256411
93002,transition_mid,5,8,0.6
93002,transition_mid,5,9,0.6
93002,transition_mid,5,10,0.6
93002,transition_mid,5,11,0.5238095238095238
93002,transition_mid,5,12,0.5609756097560976
93002,transition_mid,5,13,0.6410256410256411
93002,transition_mid,5,14,0.6
93002,transition_mid,5,15,0.5609756097560976
93002,transition_mid,5,16,0.6410256410256411
93002,transition_mid,5,17,0.6
93002,transition_mid,5,18,0.6410256410256411
93002,transition_mid,5,19,0.6
93002,transition_mid,6,7,0.6410256410256411
93002,transition_mid,6,8,0.6410256410256411
93002,transition_mid,6,9,0.5609756097560976
93002,transition_mid,6,10,0.6410256410256411
93002,transition_mid,6,11,0.5609756097560976
93002,transition_mid,6,12,0.6
93002,transition_mid,6,13,0.6410256410256411
93002,transition_mid,6,14,0.6410256410256411
93002,transition_mid,6,15,0.5609756097560976
93002,transition_mid,6,16,0.6842105263157895
93002,transition_mid,6,17,0.5609756097560976
93002,transition_mid,6,18,0.7297297297297297
93002,transition_mid,6,19,0.6410256410256411
93002,transition_mid,7,8,0.6842105263157895
93002,transition_mid,7,9,0.5609756097560976
93002,transition_mid,7,10,0.6
93002,transition_mid,7,11,0.5609756097560976
93002,transition_mid,7,12,0.6410256410256411
93002,transition_mid,7,13,0.6
93002,transition_mid,7,14,0.6842105263157895
93002,transition_mid,7,15,0.5609756097560976
93002,transition_mid,7,16,0.6410256410256411
93002,transition_mid,7,17,0.5609756097560976
93002,transition_mid,7,18,0.6410256410256411
93002,transition_mid,7,19,0.6410256410256411
93002,transition_mid,8,9,0.6410256410256411
93002,transition_mid,8,10,0.6410256410256411
93002,transition_mid,8,11,0.6410256410256411
93002,transition_mid,8,12,0.7297297297297297
93002,transition_mid,8,13,0.6842105263157895
93002,transition_mid,8,14,0.7777777777777778
93002,transition_mid,8,15,0.7297297297297297
93002,transition_mid,8,16,0.6842105263157895
93002,transition_mid,8,17,0.6
93002,transition_mid,8,18,0.7297297297297297
93002,transition_mid,8,19,0.7777777777777778
93002,transition_mid,9,10,0.6
93002,transition_mid,9,11,0.5238095238095238
93002,transition_mid,9,12,0.5609756097560976
93002,transition_mid,9,13,0.6
93002,transition_mid,9,14,0.6
93002,transition_mid,9,15,0.6
93002,transition_mid,9,16,0.6
93002,transition_mid,9,17,0.5238095238095238
93002,transition_mid,9,18,0.6410256410256411
93002,transition_mid,9,19,0.6
93002,transition_mid,10,11,0.5609756097560976
93002,transition_mid,10,12,0.6410256410256411
93002,transition_mid,10,13,0.6
93002,transition_mid,10,14,0.6410256410256411
93002,transition_mid,10,15,0.6
93002,transition_mid,10,16,0.6842105263157895
93002,transition_mid,10,17,0.5609756097560976
93002,transition_mid,10,18,0.6842105263157895
93002,transition_mid,10,19,0.6842105263157895
93002,transition_mid,11,12,0.6410256410256411
93002,transition_mid,11,13,0.6
93002,transition_mid,11,14,0.6842105263157895
93002,transition_mid,11,15,0.5609756097560976
93002,transition_mid,11,16,0.5609756097560976
93002,transition_mid,11,17,0.5609756097560976
93002,transition_mid,11,18,0.6842105263157895
93002,transition_mid,11,19,0.6842105263157895
93002,transition_mid,12,13,0.6410256410256411
93002,transition_mid,12,14,0.7777777777777778
93002,transition_mid,12,15,0.6
93002,transition_mid,12,16,0.6410256410256411
93002,transition_mid,12,17,0.5238095238095238
93002,transition_mid,12,18,0.7297297297297297
93002,transition_mid,12,19,0.7297297297297297
93002,transition_mid,13,14,0.6842105263157895
93002,transition_mid,13,15,0.6410256410256411
93002,transition_mid,13,16,0.6842105263157895
93002,transition_mid,13,17,0.6410256410256411
93002,transition_mid,13,18,0.6842105263157895
93002,transition_mid,13,19,0.6410256410256411
93002,transition_mid,14,15,0.6410256410256411
93002,transition_mid,14,16,0.6842105263157895
93002,transition_mid,14,17,0.5609756097560976
93002,transition_mid,14,18,0.7777777777777778
93002,transition_mid,14,19,0.7777777777777778
93002,transition_mid,15,16,0.5609756097560976
93002,transition_mid,15,17,0.5609756097560976
93002,transition_mid,15,18,0.6410256410256411
93002,transition_mid,15,19,0.6842105263157895
93002,transition_mid,16,17,0.6
93002,transition_mid,16,18,0.7297297297297297
93002,transition_mid,16,19,0.6410256410256411
93002,transition_mid,17,18,0.6
93002,transition_mid,17,19,0.5609756097560976
93002,transition_mid,18,19,0.7777777777777778
93003,sparse_drive,0,1,0.5609756097560976
93003,sparse_drive,0,2,0.6
93003,sparse_drive,0,3,0.4883720930232558
93003,sparse_drive,0,4,0.6
93003,sparse_drive,0,5,0.6
93003,sparse_drive,0,6,0.5609756097560976
93003,sparse_drive,0,7,0.6410256410256411
93003,sparse_drive,0,8,0.5609756097560976
93003,sparse_drive,0,9,0.6842105263157895
93003,sparse_drive,0,10,0.6
93003,sparse_drive,0,11,0.6410256410256411
93003,sparse_drive,0,12,0.45454545454545453
93003,sparse_drive,0,13,0.4883720930232558
93003,sparse_drive,0,14,0.5609756097560976
93003,sparse_drive,0,15,0.6842105263157895
93003,sparse_drive,0,16,0.5609756097560976
93003,sparse_drive,0,17,0.6
93003,sparse_drive,0,18,0.5609756097560976
93003,sparse_drive,0,19,0.6410256410256411
93003,sparse_drive,1,2,0.6410256410256411
93003,sparse_drive,1,3,0.45454545454545453
93003,sparse_drive,1,4,0.5238095238095238
93003,sparse_drive,1,5,0.5238095238095238
93003,sparse_drive,1,6,0.45454545454545453
93003,sparse_drive,1,7,0.5238095238095238
93003,sparse_drive,1,8,0.5609756097560976
93003,sparse_drive,1,9,0.6
93003,sparse_drive,1,10,0.45454545454545453
93003,sparse_drive,1,11,0.5609756097560976
93003,sparse_drive,1,12,0.45454545454545453
93003,sparse_drive,1,13,0.4883720930232558
93003,sparse_drive,1,14,0.4883720930232558
93003,sparse_drive,1,15,0.4883720930232558
93003,sparse_drive,1,16,0.4883720930232558
93003,sparse_drive,1,17,0.4883720930232558
93003,sparse_drive,1,18,0.45454545454545453
93003,sparse_drive,1,19,0.45454545454545453
93003,sparse_drive,2,3,0.5238095238095238
93003,sparse_drive,2,4,0.5609756097560976
93003,sparse_drive,2,5,0.6
93003,sparse_drive,2,6,0.4883720930232558
93003,sparse_drive,2,7,0.6410256410256411
93003,sparse_drive,2,8,0.5609756097560976
93003,sparse_drive,2,9,0.6410256410256411
93003,sparse_drive,2,10,0.4883720930232558
93003,sparse_drive,2,11,0.6
93003,sparse_drive,2,12,0.4883720930232558
93003,sparse_drive,2,13,0.4883720930232558
93003,sparse_drive,2,14,0.5609756097560976
93003,sparse_drive,2,15,0.4883720930232558
93003,sparse_drive,2,16,0.4883720930232558
93003,sparse_drive,2,17,0.5609756097560976
93003,sparse_drive,2,18,0.4883720930232558
93003,sparse_drive,2,19,0.5238095238095238
93003,sparse_drive,3,4,0.5609756097560976
93003,sparse_drive,3,5,0.5238095238095238
93003,sparse_drive,3,6,0.45454545454545453
93003,sparse_drive,3,7,0.4883720930232558
93003,sparse_drive,3,8,0.4883720930232558
93003,sparse_drive,3,9,0.5609756097560976
93003,sparse_drive,3,10,0.4222222222222222
93003,sparse_drive,3,11,0.6
93003,sparse_drive,3,12,0.45454545454545453
93003,sparse_drive,3,13,0.3617021276595745
93003,sparse_drive,3,14,0.4883720930232558
93003,sparse_drive,3,15,0.4222222222222222
93003,sparse_drive,3,16,0.391304347826087
93003,sparse_drive,3,17,0.4883720930232558
93003,sparse_drive,3,18,0.3617021276595745
93003,sparse_drive,3,19,0.4222222222222222
93003,sparse_drive,4,5,0.6
93003,sparse_drive,4,6,0.4883720930232558
93003,sparse_drive,4,7,0.5238095238095238
93003,sparse_drive,4,8,0.4883720930232558
93003,sparse_drive,4,9,0.6842105263157895
93003,sparse_drive,4,10,0.5238095238095238
93003,sparse_drive,4,11,0.6
93003,sparse_drive,4,12,0.4222222222222222
93003,sparse_drive,4,13,0.391304347826087
93003,sparse_drive,4,14,0.5238095238095238
93003,sparse_drive,4,15,0.4883720930232558
93003,sparse_drive,4,16,0.4883720930232558
93003,sparse_drive,4,17,0.5238095238095238
93003,sparse_drive,4,18,0.4222222222222222
93003,sparse_drive,4,19,0.5238095238095238
93003,sparse_drive,5,6,0.4883720930232558
93003,sparse_drive,5,7,0.6
93003,sparse_drive,5,8,0.5609756097560976
93003,sparse_drive,5,9,0.6
93003,sparse_drive,5,10,0.4883720930232558
93003,sparse_drive,5,11,0.5609756097560976
93003,sparse_drive,5,12,0.4222222222222222
93003,sparse_drive,5,13,0.4222222222222222
93003,sparse_drive,5,14,0.5609756097560976
93003,sparse_drive,5,15,0.5238095238095238
93003,sparse_drive,5,16,0.45454545454545453
93003,sparse_drive,5,17,0.6
93003,sparse_drive,5,18,0.45454545454545453
93003,sparse_drive,5,19,0.4883720930232558
93003,sparse_drive,6,7,0.6
93003,sparse_drive,6,8,0.45454545454545453
93003,sparse_drive,6,9,0.5238095238095238
93003,sparse_drive,6,10,0.4222222222222222
93003,sparse_drive,6,11,0.5238095238095238
93003,sparse_drive,6,12,0.3617021276595745
93003,sparse_drive,6,13,0.391304347826087
93003,sparse_drive,6,14,0.45454545454545453
93003,sparse_drive,6,15,0.5238095238095238
93003,sparse_drive,6,16,0.4883720930232558
93003,sparse_drive,6,17,0.45454545454545453
93003,sparse_drive,6,18,0.45454545454545453
93003,sparse_drive,6,19,0.6410256410256411
93003,sparse_drive,7,8,0.6
93003,sparse_drive,7,9,0.6410256410256411
93003,sparse_drive,7,10,0.5238095238095238
93003,sparse_drive,7,11,0.6410256410256411
93003,sparse_drive,7,12,0.4883720930232558
93003,sparse_drive,7,13,0.5238095238095238
93003,sparse_drive,7,14,0.5609756097560976
93003,sparse_drive,7,15,0.5238095238095238
93003,sparse_drive,7,16,0.5238095238095238
93003,sparse_drive,7,17,0.6
93003,sparse_drive,7,18,0.5238095238095238
93003,sparse_drive,7,19,0.6
93003,sparse_drive,8,9,0.6
93003,sparse_drive,8,10,0.4222222222222222
93003,sparse_drive,8,11,0.6410256410256411
93003,sparse_drive,8,12,0.4883720930232558
93003,sparse_drive,8,13,0.45454545454545453
93003,sparse_drive,8,14,0.5609756097560976
93003,sparse_drive,8,15,0.4883720930232558
93003,sparse_drive,8,16,0.4883720930232558
93003,sparse_drive,8,17,0.6410256410256411
93003,sparse_drive,8,18,0.45454545454545453
93003,sparse_drive,8,19,0.45454545454545453
93003,sparse_drive,9,10,0.5609756097560976
93003,sparse_drive,9,11,0.7297297297297297
93003,sparse_drive,9,12,0.5238095238095238
93003,sparse_drive,9,13,0.45454545454545453
93003,sparse_drive,9,14,0.6410256410256411
93003,sparse_drive,9,15,0.5609756097560976
93003,sparse_drive,9,16,0.5238095238095238
93003,sparse_drive,9,17,0.6
93003,sparse_drive,9,18,0.4883720930232558
93003,sparse_drive,9,19,0.5609756097560976
93003,sparse_drive,10,11,0.4883720930232558
93003,sparse_drive,10,12,0.3617021276595745
93003,sparse_drive,10,13,0.4222222222222222
93003,sparse_drive,10,14,0.45454545454545453
93003,sparse_drive,10,15,0.4883720930232558
93003,sparse_drive,10,16,0.4222222222222222
93003,sparse_drive,10,17,0.45454545454545453
93003,sparse_drive,10,18,0.4883720930232558
93003,sparse_drive,10,19,0.5238095238095238
93003,sparse_drive,11,12,0.5609756097560976
93003,sparse_drive,11,13,0.45454545454545453
93003,sparse_drive,11,14,0.6
93003,sparse_drive,11,15,0.5609756097560976
93003,sparse_drive,11,16,0.5238095238095238
93003,sparse_drive,11,17,0.6
93003,sparse_drive,11,18,0.4883720930232558
93003,sparse_drive,11,19,0.5238095238095238
93003,sparse_drive,12,13,0.3617021276595745
93003,sparse_drive,12,14,0.5238095238095238
93003,sparse_drive,12,15,0.391304347826087
93003,sparse_drive,12,16,0.45454545454545453
93003,sparse_drive,12,17,0.45454545454545453
93003,sparse_drive,12,18,0.391304347826087
93003,sparse_drive,12,19,0.3617021276595745
93003,sparse_drive,13,14,0.4222222222222222
93003,sparse_drive,13,15,0.45454545454545453
93003,sparse_drive,13,16,0.45454545454545453
93003,sparse_drive,13,17,0.5238095238095238
93003,sparse_drive,13,18,0.45454545454545453
93003,sparse_drive,13,19,0.45454545454545453
93003,sparse_drive,14,15,0.45454545454545453
93003,sparse_drive,14,16,0.45454545454545453
93003,sparse_drive,14,17,0.5238095238095238
93003,sparse_drive,14,18,0.4222222222222222
93003,sparse_drive,14,19,0.45454545454545453
93003,sparse_drive,15,16,0.45454545454545453
93003,sparse_drive,15,17,0.5238095238095238
93003,sparse_drive,15,18,0.4883720930232558
93003,sparse_drive,15,19,0.6
93003,sparse_drive,16,17,0.5238095238095238
93003,sparse_drive,16,18,0.5238095238095238
93003,sparse_drive,16,19,0.5609756097560976
93003,sparse_drive,17,18,0.5238095238095238
93003,sparse_drive,17,19,0.5238095238095238
93003,sparse_drive,18,19,0.5238095238095238
93003,transition_mid,0,1,0.4222222222222222
93003,transition_mid,0,2,0.5609756097560976
93003,transition_mid,0,3,0.4883720930232558
93003,transition_mid,0,4,0.5238095238095238
93003,transition_mid,0,5,0.5238095238095238
93003,transition_mid,0,6,0.4883720930232558
93003,transition_mid,0,7,0.6
93003,transition_mid,0,8,0.4883720930232558
93003,transition_mid,0,9,0.4883720930232558
93003,transition_mid,0,10,0.4883720930232558
93003,transition_mid,0,11,0.5609756097560976
93003,transition_mid,0,12,0.5609756097560976
93003,transition_mid,0,13,0.5238095238095238
93003,transition_mid,0,14,0.5238095238095238
93003,transition_mid,0,15,0.5238095238095238
93003,transition_mid,0,16,0.5609756097560976
93003,transition_mid,0,17,0.6410256410256411
93003,transition_mid,0,18,0.4222222222222222
93003,transition_mid,0,19,0.5609756097560976
93003,transition_mid,1,2,0.5609756097560976
93003,transition_mid,1,3,0.4883720930232558
93003,transition_mid,1,4,0.5238095238095238
93003,transition_mid,1,5,0.4883720930232558
93003,transition_mid,1,6,0.4883720930232558
93003,transition_mid,1,7,0.5609756097560976
93003,transition_mid,1,8,0.45454545454545453
93003,transition_mid,1,9,0.4222222222222222
93003,transition_mid,1,10,0.5609756097560976
93003,transition_mid,1,11,0.45454545454545453
93003,transition_mid,1,12,0.5609756097560976
93003,transition_mid,1,13,0.4222222222222222
93003,transition_mid,1,14,0.5609756097560976
93003,transition_mid,1,15,0.4883720930232558
93003,transition_mid,1,16,0.5609756097560976
93003,transition_mid,1,17,0.6
93003,transition_mid,1,18,0.4883720930232558
93003,transition_mid,1,19,0.4883720930232558
93003,transition_mid,2,3,0.5609756097560976
93003,transition_mid,2,4,0.6
93003,transition_mid,2,5,0.5609756097560976
93003,transition_mid,2,6,0.5609756097560976
93003,transition_mid,2,7,0.6410256410256411
93003,transition_mid,2,8,0.4883720930232558
93003,transition_mid,2,9,0.5609756097560976
93003,transition_mid,2,10,0.6
93003,transition_mid,2,11,0.5609756097560976
93003,transition_mid,2,12,0.7297297297297297
93003,transition_mid,2,13,0.6
93003,transition_mid,2,14,0.6410256410256411
93003,transition_mid,2,15,0.6
93003,transition_mid,2,16,0.6410256410256411
93003,transition_mid,2,17,0.7297297297297297
93003,transition_mid,2,18,0.5609756097560976
93003,transition_mid,2,19,0.6
93003,transition_mid,3,4,0.45454545454545453
93003,transition_mid,3,5,0.5238095238095238
93003,transition_mid,3,6,0.4883720930232558
93003,transition_mid,3,7,0.5609756097560976
93003,transition_mid,3,8,0.5609756097560976
93003,transition_mid,3,9,0.5609756097560976
93003,transition_mid,3,10,0.5238095238095238
93003,transition_mid,3,11,0.5609756097560976
93003,transition_mid,3,12,0.6
93003,transition_mid,3,13,0.45454545454545453
93003,transition_mid,3,14,0.5238095238095238
93003,transition_mid,3,15,0.5609756097560976
93003,transition_mid,3,16,0.5609756097560976
93003,transition_mid,3,17,0.6
93003,transition_mid,3,18,0.391304347826087
93003,transition_mid,3,19,0.5609756097560976
93003,transition_mid,4,5,0.4883720930232558
93003,transition_mid,4,6,0.45454545454545453
93003,transition_mid,4,7,0.5609756097560976
93003,transition_mid,4,8,0.45454545454545453
93003,transition_mid,4,9,0.4883720930232558
93003,transition_mid,4,10,0.6410256410256411
93003,transition_mid,4,11,0.5609756097560976
93003,transition_mid,4,12,0.6410256410256411
93003,transition_mid,4,13,0.4883720930232558
93003,transition_mid,4,14,0.6410256410256411
93003,transition_mid,4,15,0.4883720930232558
93003,transition_mid,4,16,0.6842105263157895
93003,transition_mid,4,17,0.6842105263157895
93003,transition_mid,4,18,0.45454545454545453
93003,transition_mid,4,19,0.5609756097560976
93003,transition_mid,5,6,0.45454545454545453
93003,transition_mid,5,7,0.6
93003,transition_mid,5,8,0.391304347826087
93003,transition_mid,5,9,0.45454545454545453
93003,transition_mid,5,10,0.5238095238095238
93003,transition_mid,5,11,0.4883720930232558
93003,transition_mid,5,12,0.5238095238095238
93003,transition_mid,5,13,0.4883720930232558
93003,transition_mid,5,14,0.5609756097560976
93003,transition_mid,5,15,0.4883720930232558
93003,transition_mid,5,16,0.6410256410256411
93003,transition_mid,5,17,0.6
93003,transition_mid,5,18,0.45454545454545453
93003,transition_mid,5,19,0.4883720930232558
93003,transition_mid,6,7,0.6842105263157895
93003,transition_mid,6,8,0.4883720930232558
93003,transition_mid,6,9,0.4883720930232558
93003,transition_mid,6,10,0.45454545454545453
93003,transition_mid,6,11,0.5609756097560976
93003,transition_mid,6,12,0.5609756097560976
93003,transition_mid,6,13,0.5238095238095238
93003,transition_mid,6,14,0.4883720930232558
93003,transition_mid,6,15,0.6
93003,transition_mid,6,16,0.4883720930232558
93003,transition_mid,6,17,0.6
93003,transition_mid,6,18,0.45454545454545453
93003,transition_mid,6,19,0.4883720930232558
93003,transition_mid,7,8,0.5238095238095238
93003,transition_mid,7,9,0.5609756097560976
93003,transition_mid,7,10,0.6
93003,transition_mid,7,11,0.6410256410256411
93003,transition_mid,7,12,0.6410256410256411
93003,transition_mid,7,13,0.6410256410256411
93003,transition_mid,7,14,0.6
93003,transition_mid,7,15,0.6
93003,transition_mid,7,16,0.6
93003,transition_mid,7,17,0.7297297297297297
93003,transition_mid,7,18,0.4883720930232558
93003,transition_mid,7,19,0.6
93003,transition_mid,8,9,0.5238095238095238
93003,transition_mid,8,10,0.45454545454545453
93003,transition_mid,8,11,0.5238095238095238
93003,transition_mid,8,12,0.5609756097560976
93003,transition_mid,8,13,0.4222222222222222
93003,transition_mid,8,14,0.4883720930232558
93003,transition_mid,8,15,0.6
93003,transition_mid,8,16,0.5238095238095238
93003,transition_mid,8,17,0.6
93003,transition_mid,8,18,0.4222222222222222
93003,transition_mid,8,19,0.5609756097560976
93003,transition_mid,9,10,0.5238095238095238
93003,transition_mid,9,11,0.4883720930232558
93003,transition_mid,9,12,0.6410256410256411
93003,transition_mid,9,13,0.45454545454545453
93003,transition_mid,9,14,0.6
93003,transition_mid,9,15,0.6410256410256411
93003,transition_mid,9,16,0.5238095238095238
93003,transition_mid,9,17,0.6410256410256411
93003,transition_mid,9,18,0.4222222222222222
93003,transition_mid,9,19,0.6410256410256411
93003,transition_mid,10,11,0.5238095238095238
93003,transition_mid,10,12,0.6410256410256411
93003,transition_mid,10,13,0.45454545454545453
93003,transition_mid,10,14,0.7297297297297297
93003,transition_mid,10,15,0.4883720930232558
93003,transition_mid,10,16,0.6410256410256411
93003,transition_mid,10,17,0.6842105263157895
93003,transition_mid,10,18,0.45454545454545453
93003,transition_mid,10,19,0.5609756097560976
93003,transition_mid,11,12,0.5609756097560976
93003,transition_mid,11,13,0.5238095238095238
93003,transition_mid,11,14,0.5238095238095238
93003,transition_mid,11,15,0.5238095238095238
93003,transition_mid,11,16,0.5238095238095238
93003,transition_mid,11,17,0.6410256410256411
93003,transition_mid,11,18,0.4222222222222222
93003,transition_mid,11,19,0.5238095238095238
93003,transition_mid,12,13,0.5238095238095238
93003,transition_mid,12,14,0.6842105263157895
93003,transition_mid,12,15,0.6410256410256411
93003,transition_mid,12,16,0.6842105263157895
93003,transition_mid,12,17,0.7777777777777778
93003,transition_mid,12,18,0.5238095238095238
93003,transition_mid,12,19,0.6842105263157895
93003,transition_mid,13,14,0.4883720930232558
93003,transition_mid,13,15,0.4883720930232558
93003,transition_mid,13,16,0.4883720930232558
93003,transition_mid,13,17,0.6
93003,transition_mid,13,18,0.4222222222222222
93003,transition_mid,13,19,0.4883720930232558
93003,transition_mid,14,15,0.5238095238095238
93003,transition_mid,14,16,0.7297297297297297
93003,transition_mid,14,17,0.7297297297297297
93003,transition_mid,14,18,0.4883720930232558
93003,transition_mid,14,19,0.6
93003,transition_mid,15,16,0.5238095238095238
93003,transition_mid,15,17,0.6410256410256411
93003,transition_mid,15,18,0.45454545454545453
93003,transition_mid,15,19,0.5609756097560976
93003,transition_mid,16,17,0.7777777777777778
93003,transition_mid,16,18,0.5238095238095238
93003,transition_mid,16,19,0.6
93003,transition_mid,17,18,0.5238095238095238
93003,transition_mid,17,19,0.7297297297297297
93003,transition_mid,18,19,0.45454545454545453
