variant,graph_seed,repeat,k,source_state,target_state,validation_seed,actual_noise_seed,alternative_spectral_score,rhythm_score,mean_rate_hz,dominant_frequency_hz,spectral_concentration,spectral_entropy,synchrony_proxy,silent_fraction
matched,93005,0,32,transition_mid,transition_mid,9601,93005288616,0.3888804614543915,0.12087853252887726,68.91600799560547,67.5,0.5850633978843689,0.3353191018104553,0.3214719593524933,0.0
matched,93005,0,32,sparse_drive,transition_mid,9601,93005288616,0.20483671128749847,0.06711471080780029,68.96092987060547,67.0,0.36835014820098877,0.44390758872032166,0.3401931822299957,0.0
matched,93005,0,32,transition_mid,transition_mid,9602,93005288617,0.4395321309566498,0.13829441368579865,68.90624237060547,67.5,0.6391052007675171,0.31226950883865356,0.325687050819397,0.0
matched,93005,0,32,sparse_drive,transition_mid,9602,93005288617,0.23578886687755585,0.07618105411529541,68.96483612060547,67.0,0.3990600109100342,0.40913933515548706,0.33509361743927,0.0
matched,93005,0,32,transition_mid,transition_mid,9603,93005288618,0.4038846492767334,0.124545618891716,68.91796112060547,67.5,0.6092984676361084,0.33713167905807495,0.3187423646450043,0.0
matched,93005,0,32,sparse_drive,transition_mid,9603,93005288618,0.22729070484638214,0.07157869637012482,68.96483612060547,67.0,0.3985445499420166,0.4296981394290924,0.32599928975105286,0.0
matched,93005,0,32,transition_mid,transition_mid,9604,93005288619,0.40537118911743164,0.1268823891878128,68.89842987060547,67.5,0.6006471514701843,0.3251093029975891,0.3238711357116699,0.0
matched,93005,0,32,sparse_drive,transition_mid,9604,93005288619,0.24852754175662994,0.07879073172807693,68.97069549560547,67.0,0.41237810254096985,0.3973309099674225,0.3283420205116272,0.0
matched,93005,0,32,transition_mid,transition_mid,9605,93005288620,0.45518502593040466,0.13902252912521362,68.90233612060547,67.5,0.648910641670227,0.2985397279262543,0.31548622250556946,0.0
matched,93005,0,32,sparse_drive,transition_mid,9605,93005288620,0.22345881164073944,0.07036986947059631,68.97069549560547,67.0,0.3837091028690338,0.41763487458229065,0.3259889483451843,0.0
matched,93005,0,32,transition_mid,transition_mid,9606,93005288621,0.4128095507621765,0.12606175243854523,68.90819549560547,67.5,0.6073934435844421,0.32035884261131287,0.31543686985969543,0.0
matched,93005,0,32,sparse_drive,transition_mid,9606,93005288621,0.20486262440681458,0.06478196382522583,68.96092987060547,67.0,0.34289172291755676,0.402544230222702,0.3274432122707367,0.0
matched,93005,0,32,transition_mid,transition_mid,9607,93005288622,0.43628787994384766,0.1347217857837677,68.90428924560547,67.5,0.6309665441513062,0.308540403842926,0.3192085027694702,0.0
matched,93005,0,32,sparse_drive,transition_mid,9607,93005288622,0.24109303951263428,0.07649649679660797,68.96288299560547,67.0,0.40871742367744446,0.41012293100357056,0.32863131165504456,0.0
matched,93005,0,32,transition_mid,transition_mid,9608,93005288623,0.42785146832466125,0.13351017236709595,68.90428924560547,67.5,0.6216316223144531,0.311728298664093,0.3228127360343933,0.0
matched,93005,0,32,sparse_drive,transition_mid,9608,93005288623,0.20721901953220367,0.06743483245372772,68.95507049560547,67.0,0.3534788191318512,0.41377249360084534,0.33770596981048584,0.0
matched,93005,0,32,transition_mid,sparse_drive,9601,93005288616,0.16288408637046814,0.04188738390803337,70.29686737060547,68.5,0.29720059037208557,0.4519388973712921,0.2630656659603119,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9601,93005288616,0.541104793548584,0.1503724604845047,70.34764862060547,68.0,0.727780282497406,0.2564997375011444,0.2854037880897522,0.0
matched,93005,0,32,transition_mid,sparse_drive,9602,93005288617,0.1703493297100067,0.043376486748456955,70.30663299560547,68.5,0.309596985578537,0.4497706890106201,0.26036038994789124,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9602,93005288617,0.4194207191467285,0.11397228389978409,70.33788299560547,68.0,0.619446337223053,0.3229103088378906,0.27873876690864563,0.0
matched,93005,0,32,transition_mid,sparse_drive,9603,93005288618,0.15815821290016174,0.041413813829422,70.29686737060547,68.5,0.294399231672287,0.46277639269828796,0.26809415221214294,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9603,93005288618,0.4792333245277405,0.12782147526741028,70.33592987060547,68.0,0.6784834265708923,0.29366984963417053,0.27333009243011475,0.0
matched,93005,0,32,transition_mid,sparse_drive,9604,93005288619,0.1455586701631546,0.0371442548930645,70.29686737060547,68.5,0.27395081520080566,0.4686686098575592,0.2609502375125885,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9604,93005288619,0.462645560503006,0.12808725237846375,70.33202362060547,68.0,0.6631627082824707,0.30236494541168213,0.2842763364315033,0.0
matched,93005,0,32,transition_mid,sparse_drive,9605,93005288620,0.17942193150520325,0.04589300975203514,70.30663299560547,68.5,0.3338397741317749,0.46255072951316833,0.26159054040908813,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9605,93005288620,0.4252179265022278,0.11583804339170456,70.34960174560547,68.0,0.6274925470352173,0.3223538100719452,0.2794764041900635,0.0
matched,93005,0,32,transition_mid,sparse_drive,9606,93005288621,0.17221397161483765,0.04412984102964401,70.29100799560547,68.5,0.32219216227531433,0.46549293398857117,0.2620907723903656,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9606,93005288621,0.4066731929779053,0.10948017984628677,70.32811737060547,68.0,0.5997796654701233,0.3219623863697052,0.2760111093521118,0.0
matched,93005,0,32,transition_mid,sparse_drive,9607,93005288622,0.20551805198192596,0.05415020510554314,70.29882049560547,68.5,0.370555579662323,0.4453786015510559,0.26984599232673645,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9607,93005288622,0.3479592502117157,0.09145092219114304,70.33983612060547,68.0,0.5475515723228455,0.36451786756515503,0.26913610100746155,0.0
matched,93005,0,32,transition_mid,sparse_drive,9608,93005288623,0.1908787488937378,0.04872159659862518,70.29491424560547,68.5,0.33865925669670105,0.4363693296909332,0.26101958751678467,0.0
matched,93005,0,32,sparse_drive,sparse_drive,9608,93005288623,0.3854363262653351,0.10573361814022064,70.34764862060547,68.0,0.5746549367904663,0.32927343249320984,0.2815314829349518,0.0
