placement,complexity_fraction,mean,std,n,median,sem,ci95
random,0.03125,0.1330138906406852,0.03787408126429162,24,0.13005289596287917,0.0077310144645182394,0.01515278835045575
random,0.0625,0.0855390547133013,0.03001953061507917,24,0.077833696403403,0.006127711027066835,0.012010313613050997
random,0.09375,0.07655544093637112,0.04908698738933006,24,0.0616026804566824,0.0100198393428576,0.019638885112000896
random,0.125,0.10557364866574508,0.09454942359507124,24,0.0774330435489987,0.019299820273515733,0.03782764773609083
random,0.15625,0.13753929460739758,0.13501061832271574,24,0.08830230776816786,0.027558927062358903,0.05401549704222345
random,0.1875,0.1823411363488581,0.16101395284998968,24,0.1173068901347853,0.03286683549591867,0.06441899757200059
random,0.25,0.2365535805585167,0.18970971923416577,24,0.20040619487047423,0.03872433428086381,0.07589969519049307
random,0.375,0.2922381830489827,0.19133482261947785,24,0.2326008715833921,0.039056057120304154,0.07654987195579614
random,0.5,0.31599855797330867,0.16994234244800654,24,0.3255238081070042,0.03468933539091153,0.0679910973661866
random,0.75,0.31288635246873814,0.15437571554158697,24,0.32795810626857214,0.031511810979494244,0.06176314951980872
spectral,0.00390625,0.11879790470251035,0.03693395496976399,24,0.1160985835710351,0.007539111988237724,0.014776659496945939
spectral,0.0078125,0.13802038453082188,0.037098000751887426,24,0.1347665518191973,0.007572597693292574,0.014842291478853445
spectral,0.015625,0.1385786622070229,0.03332991184114108,24,0.13142542712592895,0.0068034397652285555,0.01333474193984797
spectral,0.03125,0.1275005145982901,0.032017701303622415,24,0.11740379959317884,0.0065355859108932254,0.012809748385350721
spectral,0.0625,0.09671065212301823,0.028173754419050925,24,0.09016299870618999,0.005750943538763123,0.011271849335975722
spectral,0.09375,0.08463362671769908,0.029966258300110172,24,0.07134718071735745,0.006116836861309262,0.011989000248166154
spectral,0.125,0.11552264108796535,0.06855087697665255,24,0.09476588134103345,0.013992889167758496,0.02742606276880665
spectral,0.15625,0.14520613774196273,0.09672586321361709,24,0.1169949134961713,0.01974408415030032,0.03869840493458863
spectral,0.1875,0.18689967828227863,0.13074763042088403,24,0.1482907138767779,0.02668874830076344,0.05230994666949634
spectral,0.25,0.23648415963360445,0.14990873823981704,24,0.20666372385494475,0.03059999305600002,0.05997598638976004
spectral,0.375,0.29608552356382967,0.1722174977873705,24,0.2854389106796779,0.03515374952982906,0.06890134907846496
spectral,0.5,0.3095292954578318,0.18285024972026595,24,0.27856613928542945,0.03732415092959451,0.07315533582200524
spectral,0.75,0.2866768205902798,0.1482412601875184,24,0.3394355968839702,0.030259620523881557,0.05930885622680785
